GOLDPOS	SID	TID	TOKEN	POS1	POS2
_	104	110	und	KON	KON
_	104	111	gute	ADJA	ADJA
_	104	112	Gesundheit	NN	NN
_	104	113	erfolgen	VVINF	VVINF
_	104	114	.	$.	$.
VVIMP	105	1	danke	PTKANT	VVFIN
NN	105	2	Gott	NE	NN
_	105	3	!	$.	$.
_	106	1	das	ART	ART
NN	106	2	Dritte	ADJA	NN
_	106	3	ist	VAFIN	VAFIN
_	106	4	ein	ART	ART
_	106	5	präparierter	ADJA	ADJA
_	106	6	Giftessig	NN	NN
_	106	7	.	$.	$.
_	107	1	mit	APPR	APPR
PRELS	107	2	welchen	PWAT	PIS
_	107	3	ein	ART	ART
_	107	4	berühmter	ADJA	ADJA
_	107	5	Medikus	NN	NN
_	107	6	in	APPR	APPR
NE	107	7	Großpolen	NN	NN
_	107	8	sich	PRF	PRF
_	107	9	und	KON	KON
PIAT	107	10	viele	ADV	PIAT
_	107	11	100.	ADJA	ADJA
_	107	12	Menschen	NN	NN
_	107	13	in	APPR	APPR
_	107	14	unterschiedlichen	ADJA	ADJA
NN	107	15	Pestläufen	NE	NN
_	107	16	gar	ADV	ADV
_	107	17	glücklich	ADJD	ADJD
_	107	18	präserviert	VVPP	VVPP
_	107	19	und	KON	KON
_	107	20	erhalten	VVPP	VVPP
_	107	21	hat	VAFIN	VAFIN
_	107	22	.	$.	$.
NN	108	1	℞	NN	XY
ADJD	108	2	frisch	NE	ADJD
_	108	3	geschnittener	ADJA	ADJA
_	108	4	Rauten	NN	NN
_	108	5	4.	ADJA	ADJA
NN	108	6	Händvoll	ADJD	NN
_	108	7	/	$(	$(
_	108	8	Scordien	NN	NN
_	108	9	oder	KON	KON
_	108	10	Lachenknoblauch	NN	NN
_	108	11	halb	ADJD	ADJD
_	108	12	so	ADV	ADV
_	108	13	viel	ADV	ADV
_	108	14	.	$.	$.
_	109	1	tue	VVFIN	VVFIN
_	109	2	sie	PPER	PPER
_	109	3	in	APPR	APPR
_	109	4	einen	ART	ART
_	109	5	halben	ADJA	ADJA
_	109	6	Topf	NN	NN
_	109	7	guten	ADJA	ADJA
_	109	8	Weinessig	NN	NN
_	109	9	/	$(	$(
_	109	10	und	KON	KON
_	109	11	schneide	VVFIN	VVFIN
_	109	12	noch	ADV	ADV
PAV	109	13	darzu	PAV	ADV
_	109	14	2.	ADJA	ADJA
_	109	15	oder	KON	KON
_	109	16	3.	ADJA	ADJA
_	109	17	Zitronen	NN	NN
ADJD	109	18	stückweise	NN	ADJD
APZR	109	19	hinein	APZR	PTKVZ
_	109	20	/	$(	$(
_	109	21	so	ADV	ADV
_	109	22	hast	VAFIN	VAFIN
_	109	23	du	PPER	PPER
_	109	24	einen	ART	ART
ADJA	109	25	bewährten	VVFIN	ADJA
_	109	26	Giftessig	NN	NN
_	109	27	wovon	PWAV	PWAV
PPER	109	28	du	PTKZU	PPER
_	109	29	täglich	ADJD	ADJD
_	109	30	oder	KON	KON
_	109	31	zum	APPRART	APPRART
NN	109	32	Öfteren	PIS	NN
_	109	33	1.	ADJA	ADJA
_	109	34	oder	KON	KON
ADJA	109	36	2.	CARD	ADJA
_	109	37	Löffel	NN	NN
_	109	38	voll	ADJD	ADJD
_	109	39	entweder	KON	KON
_	109	40	allein	ADV	ADV
_	109	41	/	$(	$(
_	109	42	oder	KON	KON
_	109	43	wann	PWAV	PWAV
_	109	44	du	PPER	PPER
_	109	45	irgend	ADV	ADV
_	109	46	darauf	PAV	PAV
_	109	47	schwitzen	VVINF	VVINF
_	109	48	willst	VMFIN	VMFIN
_	109	49	/	$(	$(
_	109	50	von	APPR	APPR
_	109	51	einem	ART	ART
NN	109	52	Präservativlatwerge	ADJD	NN
_	109	53	ein	ART	ART
_	109	54	paar	PIAT	PIAT
_	109	55	Messerspitzen	NN	NN
_	109	56	/	$(	$(
_	109	57	oder	KON	KON
_	109	58	von	APPR	APPR
_	109	59	dem	ART	ART
_	109	60	roten	ADJA	ADJA
TRUNC	109	61	Pest-	NN	TRUNC
_	109	62	oder	KON	KON
_	109	63	Giftpulver	NN	NN
_	109	64	/	$(	$(
_	109	65	sonst	ADV	ADV
_	109	66	pulvis	NE	NE
_	109	67	Alexipharmacus	NE	NE
_	109	68	Montagnanæ	NE	NE
_	109	69	genannt	VVPP	VVPP
_	109	70	/	$(	$(
_	109	71	halb	ADJD	ADJD
APPR	109	72	bis	VVFIN	APPR
_	109	73	1.	ADJA	ADJA
NN	109	74	Quintel	NE	NN
PAV	109	75	darinnen	ADV	VVFIN
_	109	76	einnehmen	VVINF	VVINF
_	109	77	und	KON	KON
_	109	78	gebrauchen	VVINF	VVINF
_	109	79	kannst	VMFIN	VMFIN
_	109	80	.	$.	$.
VVIMP	110	1	danke	PTKANT	VVFIN
_	110	2	Gott	NN	NN
_	110	3	!	$.	$.
_	111	1	Bericht	NN	NN
_	111	2	.	$.	$.
_	112	1	als	KOKOM	KOKOM
_	112	2	im	APPRART	APPRART
_	112	3	Jahr	NN	NN
_	112	4	Christi	NE	NE
CARD	112	5	1534.	CARD	ADJA
APPR	112	6	zu	PTKZU	APPR
_	112	7	Venedig	NE	NE
_	112	8	so	ADV	ADV
_	112	9	grausame	ADJA	ADJA
_	112	10	Pestilenz	NN	NN
VVFIN	112	11	regiert	VVFIN	VVPP
_	112	12	/	$(	$(
_	112	13	dass	KOUS	KOUS
_	112	14	auch	ADV	ADV
_	112	15	die	ART	ART
_	112	16	Leute	NN	NN
_	112	17	so	ADV	ADV
ADV	112	18	beisammen	PTKVZ	ADV
_	112	19	in	APPR	APPR
_	112	20	Gesellschaft	NN	NN
VVPP	112	21	gestanden	VVINF	VVPP
_	112	22	und	KON	KON
ADV	112	23	miteinander	APPR	ADV
_	112	25	geredet	VVPP	VVPP
_	112	26	haben	VAFIN	VAFIN
_	112	27	/	$(	$(
ADJD	112	28	gehling	VVIMP	NN
_	112	29	niedergefallen	VVPP	VVPP
_	112	30	und	KON	KON
_	112	31	gestorben	VVPP	VVPP
_	112	32	/	$(	$(
_	112	33	ist	VAFIN	VAFIN
_	112	34	das	ART	ART
_	112	35	obbeschriebene	ADJA	ADJA
_	112	36	erste	ADJA	ADJA
_	112	37	Präservativ	NN	NN
_	112	38	so	ADV	ADV
_	112	39	des	ART	ART
_	112	40	Jahres	NN	NN
_	112	41	einmal	ADV	ADV
_	112	42	gebraucht	VVPP	VVPP
_	112	43	werden	VAINF	VAINF
_	112	44	kann	VMFIN	VMFIN
_	112	45	/	$(	$(
_	112	46	von	APPR	APPR
_	112	47	2.	ADJA	ADJA
_	112	49	armen	ADJA	ADJA
_	112	50	Student	NN	NN
KOKOM	112	52	wie	APPR	KOKOM
ADJD	112	53	glaubwuͤrdig	ADJA	NN
VVPP	112	54	berichtet	VVFIN	VVPP
_	112	55	wird	VAFIN	VAFIN
_	112	56	/	$(	$(
_	112	57	ohne	APPR	APPR
_	112	58	Zweifel	NN	NN
_	112	59	aus	APPR	APPR
_	112	60	sonderbarer	ADJA	ADJA
ADJA	112	61	göttlicher	ADJD	ADJA
_	112	62	Eingebung	NN	NN
_	112	63	erfunden	VVPP	VVPP
_	112	64	und	KON	KON
_	112	65	an	APPR	APPR
PIAT	112	66	viele	ADV	PIAT
_	112	67	1000 .	CARD	CARD
_	113	1	Menschen	NN	NN
_	113	2	ganz	ADV	ADV
_	113	3	heilsamlich	ADJD	ADJD
VVPP	113	4	probiert	VVFIN	VVPP
_	113	5	worden	VAPP	VAPP
_	113	6	.	$.	$.
_	114	1	so	ADV	ADV
_	114	2	hat	VAFIN	VAFIN
_	114	3	auch	ADV	ADV
APPR	114	4	nebenst	APPR	ADV
PIAT	114	5	anderen	ADJA	PIS
_	114	6	vortrefflichen	ADJA	ADJA
_	114	7	und	KON	KON
_	114	8	heilsamen	ADJA	ADJA
_	114	9	Mitteln	NN	NN
_	114	10	ein	ART	ART
ADJA	114	11	englländischer	NE	ADJA
_	114	12	berühmter	ADJA	ADJA
_	114	13	Medikus	NN	NN
_	114	14	sich	PRF	PRF
ADV	114	15	insonderheit	ADV	NN
_	114	16	dieses	PDAT	PDAT
NN	114	17	Rezept	NE	NN
_	114	18	nicht	PTKNEG	PTKNEG
_	114	19	allein	ADV	ADV
_	114	20	in	APPR	APPR
_	114	21	obbemeldeten	ADJA	ADJA
_	114	22	großen	ADJA	ADJA
NN	114	23	Sterben	VVFIN	NN
PTKZU	114	24	zu	PTKZU	APPR
_	114	25	London	NE	NE
_	114	26	,	$,	$,
_	114	27	sondern	KON	KON
_	114	28	auch	ADV	ADV
_	114	29	noch	ADV	ADV
_	114	30	in	APPR	APPR
_	114	31	jüngster	ADJA	ADJA
_	114	32	in	APPR	APPR
_	114	33	Brabant	NE	NE
_	114	34	vor	APPR	APPR
PIAT	114	35	wenigen	PIS	PIAT
_	114	36	Jahren	NN	NN
_	114	37	regierender	ADJA	ADJA
_	114	38	Pest	NN	NN
_	114	39	wie	KOKOM	KOKOM
_	114	40	er	PPER	PPER
_	114	41	es	PPER	PPER
_	114	42	selbst	ADV	ADV
_	114	43	gerühmt	VVPP	VVPP
_	114	44	/	$(	$(
_	114	45	und	KON	KON
_	114	46	seiner	PPOSAT	PPOSAT
_	114	47	überaus	ADV	ADV
_	114	48	glücklichen	ADJA	ADJA
_	114	49	Kuren	NN	NN
APPO	114	50	halber	ADJA	APPO
_	114	51	große	ADJA	ADJA
_	114	52	Renommee	NN	NN
_	114	53	überkommen	VVPP	VVPP
_	114	54	und	KON	KON
_	114	55	erworben	VVPP	VVPP
_	114	56	/	$(	$(
VVPP	114	57	bedient	VVFIN	VVPP
_	114	58	:	$.	$.
_	114	59	dahero	PAV	PAV
_	114	60	dieses	PDAT	PDAT
NN	114	61	secretum	NE	NN
_	114	62	billig	ADJD	ADJD
_	114	63	als	KOKOM	KOKOM
_	114	64	eine	ART	ART
_	114	65	sonderbare	ADJA	ADJA
_	114	66	unverdiente	ADJA	ADJA
_	114	67	Gnade	NN	NN
_	114	68	Gottes	NN	NN
_	114	69	zu	PTKZU	PTKZU
_	114	70	achten	VVINF	VVINF
_	114	71	und	KON	KON
_	114	72	mit	APPR	APPR
_	114	73	höchsten	ADJA	ADJA
NN	114	74	Dank	APPR	NN
_	114	75	zu	PTKZU	PTKZU
_	114	76	erkennen	VVINF	VVINF
_	114	77	und	KON	KON
_	114	78	anzunehmen	VVIZU	VVIZU
_	114	79	ist	VAFIN	VAFIN
_	114	80	Gott	NN	NN
_	114	81	allein	ADV	ADV
_	114	82	die	ART	ART
_	114	83	Ehre	NN	NN
_	114	84	.	$.	$.
