GOLDPOS	SID	TID	TOKEN	POS1	POS2
_	105	49	Wärme	NN	NN
_	105	50	bezwungen	VVPP	VVPP
_	105	51	und	KON	KON
VVPP	105	52	verdaut	VVFIN	VVPP
_	105	53	werden	VAINF	VAINF
_	105	54	könne	VMFIN	VMFIN
_	105	55	.	$.	$.
FM	106	1	Aurum	FM	NN
_	106	2	,	$,	$,
FM	106	3	inquiunt	FM	NN
_	106	4	,	$,	$,
FM	106	5	init	FM	ADJA
$.	106	6	;	$.	NN
FM	106	7	aurum	FM	NN
FM	106	8	exit	FM	NN
_	106	9	,	$,	$,
FM	106	10	si	FM	NE
FM	106	11	sit	FM	VVFIN
FM	106	12	minerale	FM	ADJA
$(	106	13	&	$(	KON
FM	106	14	nisi	FM	NE
FM	106	15	vegetabile	FM	ADJA
FM	106	16	fiat	FM	NE
_	106	17	,	$,	$,
FM	106	18	quod	FM	NE
FM	106	19	sit	FM	VVFIN
FM	106	20	per	FM	APPR
FM	106	21	solutionem	FM	ADJA
FM	106	22	ejus	FM	NN
FM	106	23	Spagyricam	FM	NN
_	106	24	.	$.	$.
_	107	1	das	ART	ART
_	107	2	Gold	NN	NN
_	107	3	/	$(	$(
VVFIN	107	4	sagen	VVINF	VVFIN
_	107	5	sie	PPER	PPER
_	107	6	/	$(	$(
_	107	7	geht	VVFIN	VVFIN
_	107	8	in	APPR	APPR
_	107	9	den	ART	ART
_	107	10	Leib	NN	NN
_	107	11	/	$(	$(
_	107	12	und	KON	KON
_	107	13	geht	VVFIN	VVFIN
_	107	14	unversehrt	ADJD	ADJD
_	107	15	wieder	ADV	ADV
_	107	16	heraus	PTKVZ	PTKVZ
_	107	17	/	$(	$(
_	107	18	alldieweil	KOUS	KOUS
_	107	19	es	PPER	PPER
_	107	20	noch	ADV	ADV
_	107	21	mineralisch	ADJD	ADJD
_	107	22	/	$(	$(
_	107	23	und	KON	KON
_	107	24	durch	APPR	APPR
_	107	25	die	ART	ART
_	107	26	spagirische	ADJA	ADJA
_	107	27	Kunst	NN	NN
_	107	28	noch	ADV	ADV
_	107	29	nicht	PTKNEG	PTKNEG
_	107	30	gleichsam	ADJD	ADJD
_	107	31	lebendig	ADJD	ADJD
_	107	32	gemacht	VVPP	VVPP
_	107	33	worden	VAPP	VAPP
_	107	34	ist	VAFIN	VAFIN
_	107	35	.	$.	$.
APPR	108	1	belangend	NN	ADJD
_	108	2	aber	ADV	ADV
_	108	3	die	ART	ART
_	108	4	Gründe	NN	NN
_	108	5	/	$(	$(
_	108	6	so	ADV	ADV
_	108	7	oben	ADV	ADV
_	108	8	zur	APPRART	APPRART
_	108	9	Beweisung	NN	NN
_	108	10	angezogen	VVPP	VVPP
_	108	11	worden	VAPP	VAPP
_	108	12	/	$(	$(
_	108	13	dass	KOUS	KOUS
_	108	14	dieser	PDAT	PDAT
_	108	15	Brunnen	NN	NN
_	108	16	seine	PPOSAT	PPOSAT
_	108	17	Mineram	NN	NN
_	108	18	vom	APPRART	APPRART
_	108	19	Gold	NN	NN
_	108	20	/	$(	$(
_	108	21	oder	KON	KON
_	108	22	Silber	NN	NN
_	108	23	habe	VAFIN	VAFIN
_	108	24	/	$(	$(
_	108	25	so	ADV	ADV
_	108	26	ist	VAFIN	VAFIN
_	108	27	auf	APPR	APPR
PDAT	108	28	dieselbige	PDAT	ADJA
ADJD	108	29	kürzlich	ADV	ADJD
_	108	30	meine	PPOSAT	PPOSAT
_	108	31	Antwort	NN	NN
_	108	32	?	$.	$.
ADJA	109	1	1.	NE	CARD
_	110	1	dass	KOUS	KOUS
_	110	2	es	PPER	PPER
_	110	3	nicht	PTKNEG	PTKNEG
_	110	4	folge	VVFIN	VVFIN
_	110	5	/	$(	$(
_	110	6	weil	KOUS	KOUS
_	110	7	dieser	PDAT	PDAT
_	110	8	Brunnen	NN	NN
_	110	9	die	ART	ART
_	110	10	Lähme	NN	NN
_	110	11	heilt	VVFIN	VVFIN
_	110	12	/	$(	$(
_	110	13	es	PPER	PPER
PAV	110	14	derowegen	ADV	VVFIN
_	110	15	von	APPR	APPR
_	110	16	Gold	NN	NN
_	110	17	sei	VAFIN	VAFIN
_	110	18	/	$(	$(
KOUS	110	19	sintemal	KOUS	ADV
PDS	110	20	solches	PIAT	PIS
_	110	21	nicht	PTKNEG	PTKNEG
_	110	22	weniger	ADV	ADV
_	110	23	den	ART	ART
NN	110	24	Bituminibus	NE	NN
_	110	25	wie	KOKOM	KOKOM
_	110	26	unten	ADV	ADV
_	110	27	wird	VAFIN	VAFIN
_	110	28	gemeldet	VVPP	VVPP
_	110	29	werden	VAINF	VAINF
_	110	30	/	$(	$(
_	110	31	zuzuschreiben	VVIZU	VVIZU
_	110	32	,	$,	$,
ADJA	110	33	2.	CARD	CARD
_	111	1	dass	KOUS	KOUS
_	111	2	aber	ADV	ADV
_	111	3	der	ART	ART
_	111	4	Brunnen	NN	NN
_	111	5	keinen	PIAT	PIAT
_	111	6	sonderlichen	ADJA	ADJA
_	111	7	Geschmack	NN	NN
_	111	8	/	$(	$(
_	111	9	geschieht	VVFIN	VVFIN
_	111	10	nicht	PTKNEG	PTKNEG
_	111	11	wegen	APPR	APPR
_	111	12	des	ART	ART
_	111	13	Goldes	NN	NN
_	111	14	/	$(	$(
_	111	15	oder	KON	KON
_	111	16	Silbers	NN	NN
_	111	17	/	$(	$(
_	111	18	sondern	KON	KON
_	111	19	von	APPR	APPR
_	111	20	wegen	APPR	APPR
_	111	21	der	ART	ART
_	111	22	Menge	NN	NN
_	111	23	des	ART	ART
_	111	24	Wassers	NN	NN
_	111	25	wird	VAFIN	VAFIN
_	111	26	der	ART	ART
_	111	27	Geschmack	NN	NN
_	111	28	des	ART	ART
_	111	29	Bituminis	NN	NN
VVPP	111	30	obtundirt	NE	ADJD
_	111	31	und	KON	KON
_	111	32	gedämpft	VVPP	VVPP
_	111	33	/	$(	$(
PRELS	111	34	welches	PRELS	PWS
_	111	35	weil	KOUS	KOUS
_	111	36	es	PPER	PPER
_	111	37	auch	ADV	ADV
_	111	38	in	APPR	APPR
NN	111	39	Nitro	NE	NE
_	111	40	,	$,	$,
_	111	41	und	KON	KON
NN	111	42	Atramento	NE	NN
_	111	43	geschieht	VVFIN	VVFIN
_	111	44	/	$(	$(
KOUS	111	45	wie	PWAV	KOKOM
NE	111	46	Solenander	NE	NN
VVFIN	111	47	bezeigt	VVPP	VVFIN
NN	111	48	lib.	NN	NE
_	111	49	2.	ADJA	ADJA
FM	111	50	de	NE	NE
FM	111	51	Temp.	NN	NE
FM	111	52	font.	NN	NE
NN	111	53	cap.	NN	NE
_	111	54	4.	ADJA	ADJA
FM	111	55	p.	NN	APPR
_	111	56	166.	ADJA	ADJA
_	111	57	ist	VAFIN	VAFIN
_	111	58	kein	PIAT	PIAT
_	111	59	Wunder	NN	NN
_	111	60	/	$(	$(
_	111	61	dass	KOUS	KOUS
_	111	62	sich	PRF	PRF
PDS	111	63	solches	PIAT	PIS
_	111	64	auch	ADV	ADV
_	111	65	mit	APPR	APPR
_	111	66	dem	ART	ART
NN	111	67	Bitumine	NE	NN
_	111	68	zuträgt	VVFIN	VVFIN
_	111	69	/	$(	$(
_	111	70	sondern	KON	KON
_	111	71	ist	VAFIN	VAFIN
_	111	72	dass	KOUS	KOUS
_	111	73	dieser	PDAT	PDAT
_	111	74	Brunnen	NN	NN
ADV	111	75	gleich	ADV	ADJD
_	111	76	ein	ART	ART
PIAT	111	77	wenig	PIS	PIAT
_	111	78	süßlichen	ADJA	ADJA
_	111	79	und	KON	KON
ADJA	111	80	pfülenschenden	NE	ADJA
_	111	81	Geschmack	NN	NN
_	111	82	hat	VAFIN	VAFIN
_	111	83	/	$(	$(
_	111	84	gar	ADV	ADV
_	111	85	genug	ADV	ADV
_	111	86	.	$.	$.
ADJA	112	1	3.	NE	ADJA
VVFIN	112	2	lasse	VVIMP	VVFIN
_	112	3	ich	PPER	PPER
_	112	4	in	APPR	APPR
_	112	5	seinem	PPOSAT	PPOSAT
NN	112	6	Wert	ADJD	NN
_	112	7	und	KON	KON
_	112	8	Unwert	NN	NN
VVINF	112	9	beruhen	VVFIN	VVINF
_	112	10	/	$(	$(
_	112	11	dass	KOUS	KOUS
_	112	12	dieser	PDAT	PDAT
_	112	13	Brunnen	NN	NN
_	112	14	Gold	NN	NN
_	112	15	mit	APPR	APPR
_	112	16	sich	PRF	PRF
_	112	17	bringe	VVFIN	VVFIN
_	112	18	/	$(	$(
_	112	19	es	PPER	PPER
_	112	20	folgt	VVFIN	VVFIN
_	112	21	aber	ADV	ADV
_	112	22	nicht	PTKNEG	PTKNEG
_	112	23	daraus	PAV	PAV
_	112	24	/	$(	$(
_	112	25	dass	KOUS	KOUS
_	112	26	die	ART	ART
_	112	27	Minera	NN	NN
_	112	28	von	APPR	APPR
_	112	29	Gold	NN	NN
_	112	30	sei	VAFIN	VAFIN
_	112	31	/	$(	$(
_	112	32	wie	KOKOM	KOKOM
_	112	33	aus	APPR	APPR
_	112	34	unsern	PPOSAT	PPOSAT
_	112	35	/	$(	$(
_	112	36	wider	APPR	APPR
_	112	37	diese	PDAT	PDAT
_	112	38	Meinung	NN	NN
_	112	39	/	$(	$(
_	112	40	obangezogenem	ADJA	ADJA
_	112	41	dritten	ADJA	ADJA
_	112	42	Argument	NN	NN
ADJD	112	43	weitläufiger	NN	ADJD
_	112	44	zu	PTKZU	PTKZU
_	112	45	sehen	VVINF	VVINF
_	112	46	.	$.	$.
ADJA	113	1	4.	NE	CARD
_	114	1	die	ART	ART
_	114	2	rötlichen	ADJA	ADJA
_	114	3	Steinlein	NN	NN
_	114	4	aber	ADV	ADV
_	114	5	/	$(	$(
_	114	6	so	ADV	ADV
_	114	7	wider	APPR	APPR
_	114	8	die	ART	ART
_	114	9	schwere	ADJA	ADJA
_	114	10	Not	NN	NN
_	114	11	dienen	VVINF	VVINF
_	114	12	/	$(	$(
_	114	13	sind	VAFIN	VAFIN
_	114	14	nicht	PTKNEG	PTKNEG
_	114	15	vom	APPRART	APPRART
_	114	16	Gold	NN	NN
_	114	17	/	$(	$(
_	114	18	sondern	KON	KON
_	114	19	vielmehr	ADV	ADV
_	114	20	Stücklein	NN	NN
_	114	21	eines	ART	ART
_	114	22	Bituminis	NN	NN
_	114	23	,	$,	$,
_	114	24	irgend	ADV	ADV
_	114	25	der	ART	ART
_	114	26	Ambra	NN	NN
_	114	27	,	$,	$,
PRELS	114	28	welche	PWAT	PRELS
_	114	29	/	$(	$(
_	114	30	wie	KOKOM	KOKOM
_	114	31	jetzo	ADV	ADV
_	114	32	wird	VAFIN	VAFIN
_	114	33	gemeldet	VVPP	VVPP
_	114	34	werden	VAINF	VAINF
_	114	35	/	$(	$(
PDAT	114	36	solche	PIAT	PIAT
_	114	37	Farbe	NN	NN
_	114	38	auch	ADV	ADV
_	114	39	in	APPR	APPR
_	114	40	sich	PRF	PRF
_	114	41	hat	VAFIN	VAFIN
_	114	42	/	$(	$(
_	114	43	oder	KON	KON
_	114	44	des	ART	ART
_	114	45	Agtsteins	NN	NN
_	114	46	/	$(	$(
PRELS	114	47	welcher	PWAT	PWS
_	114	48	auch	ADV	ADV
_	114	49	eine	ART	ART
_	114	50	Art	NN	NN
_	114	51	des	ART	ART
_	114	52	Erdpechs	NN	NN
_	114	53	ist	VAFIN	VAFIN
_	114	54	/	$(	$(
_	114	55	und	KON	KON
_	114	56	hat	VAFIN	VAFIN
_	114	57	man	PIS	PIS
_	114	58	in	APPR	APPR
_	114	59	diesem	PDAT	PDAT
_	114	60	Brunnen	NN	NN
ADJA	114	61	etlichen	ADJA	PIAT
_	114	62	Riss	NN	NN
VVPP	114	63	gefunden	VVFIN	VVPP
_	114	64	/	$(	$(
_	114	65	der	ART	ART
_	114	66	sich	PRF	PRF
VVINF	114	67	schneiden	VVFIN	VVINF
_	114	68	lässt	VVFIN	VVFIN
_	114	69	/	$(	$(
_	114	70	und	KON	KON
_	114	71	dem	ART	ART
_	114	72	weißen	ADJA	ADJA
TRUNC	114	73	Bern-	NE	TRUNC
_	114	74	oder	KON	KON
_	114	75	Agtstein	NN	NN
_	114	76	gar	ADV	ADV
_	114	77	ähnlich	ADJD	ADJD
_	114	78	ist	VAFIN	VAFIN
_	114	79	.	$.	$.
ADJA	115	1	5.	NE	CARD
_	116	1	das	ART	ART
_	116	2	letzte	ADJA	ADJA
_	116	3	Argument	NN	NN
_	116	4	/	$(	$(
_	116	5	hat	VAFIN	VAFIN
_	116	6	zwar	ADV	ADV
_	116	7	ein	ART	ART
ADJA	116	8	feines	ADJD	ADJA
_	116	9	Ansehen	NN	NN
_	116	10	/	$(	$(
KON	116	11	aber	ADV	KON
KOUS	116	12	wann	PWAV	PWAV
_	116	13	man	PIS	PIS
_	116	14	es	PPER	PPER
_	116	15	recht	ADJD	ADJD
_	116	16	anschaut	VVFIN	VVFIN
_	116	17	/	$(	$(
_	116	18	ist	VAFIN	VAFIN
_	116	19	es	PPER	PPER
PTKA	116	20	zu	PTKZU	PTKA
_	116	21	schwach	ADJD	ADJD
_	116	22	/	$(	$(
KOUS	116	23	dieweil	KOUS	ADV
_	116	24	nicht	PTKNEG	PTKNEG
_	116	25	flugs	ADV	ADV
_	116	26	folgt	VVFIN	VVFIN
_	116	27	:	$.	$.
_	116	28	das	ART	ART
NN	116	29	Sedimentum	NE	NN
_	116	30	ist	VAFIN	VAFIN
_	116	31	rötlich	ADJD	ADJD
_	116	32	mit	APPR	APPR
_	116	33	weißen	ADJA	ADJA
_	116	34	Pünktlein	NN	NN
VVPP	116	35	vermischt	VVFIN	VVPP
_	116	36	.	$.	$.
_	117	1	darum	PAV	PAV
_	117	2	ist	VAFIN	VAFIN
_	117	3	es	PPER	PPER
_	117	4	Gold	NN	NN
_	117	5	und	KON	KON
_	117	6	Silber	NN	NN
_	117	7	:	$.	$.
KOUS	118	1	dann	ADV	ADV
_	118	2	nicht	PTKNEG	PTKNEG
_	118	3	alles	PIS	PIS
PRELS	118	4	was	PWS	PRELS
_	118	5	da	ADV	ADV
_	118	6	gleißt	VVFIN	VVFIN
_	118	7	Gold	NN	NN
_	118	8	ist	VAFIN	VAFIN
_	118	9	.	$.	$.
_	119	1	sondern	KON	KON
_	119	2	viel	ADV	ADV
_	119	3	mehr	ADV	ADV
_	119	4	wollte	VMFIN	VMFIN
_	119	5	ich	PPER	PPER
VVINF	119	6	argumentieren	VVFIN	VVINF
_	119	7	/	$(	$(
_	119	8	das	ART	ART
NN	119	9	Sedimentum	NE	NN
_	119	10	brennt	VVFIN	VVFIN
_	119	11	/	$(	$(
_	119	12	ist	VAFIN	VAFIN
_	119	13	rötlich	ADJD	ADJD
ADV	119	14	et cetera	ADV	FM
ADV	120	1	ergo	NE	ADV
_	120	2	so	ADV	ADV
_	120	3	ist	VAFIN	VAFIN
_	120	4	es	PPER	PPER
_	120	5	eine	ART	ART
_	120	6	Art	NN	NN
_	120	7	einer	ART	ART
_	120	8	Ambra	NN	NN
_	120	9	,	$,	$,
PRELS	120	10	die	ART	PRELS
_	120	11	da	ADV	ADV
_	120	12	rot	ADJD	ADJD
_	120	13	ist	VAFIN	VAFIN
_	120	14	/	$(	$(
ADJD	120	15	gleich	ADV	ADJD
_	120	16	wie	KOKOM	KOKOM
PDS	120	17	die	ART	PDS
_	120	18	gewesen	VAPP	VAPP
_	120	19	/	$(	$(
PRELS	120	20	welche	PWAT	PRELS
_	120	21	von	APPR	APPR
NN	120	22	Kaiser	NN	NE
_	120	23	Caroli	NE	NE
ADJA	120	24	5.	NE	ADJA
_	120	25	Tochter	NN	NN
_	120	26	/	$(	$(
_	120	27	des	ART	ART
_	120	28	Kaisers	NN	NN
_	120	29	Maximiliani	NE	NE
_	120	30	Gemahl	NN	NN
_	120	31	/	$(	$(
_	120	32	dem	ART	ART
ADJA	120	33	vornehmen	VVINF	ADJA
NN	120	34	Medico	NE	NE
_	120	35	Cratoni	NE	NE
_	120	36	ist	VAFIN	VAFIN
VVPP	120	37	verehrt	VVFIN	VVPP
_	120	38	worden	VAPP	VAPP
_	120	39	/	$(	$(
PRELS	120	40	welche	PWAT	PRELS
_	120	41	er	PPER	PPER
_	120	42	schreibt	VVFIN	VVFIN
_	120	43	dass	KOUS	KOUS
_	120	44	sie	PPER	PPER
_	120	45	gebrannt	VVPP	VVPP
_	120	46	/	$(	$(
_	120	47	schweflige	ADJA	ADJA
_	120	48	/	$(	$(
PDS	120	49	das	ART	PDS
_	120	50	ist	VAFIN	VAFIN
_	120	51	rötliche	ADJA	ADJA
_	120	52	/	$(	$(
_	120	53	oder	KON	KON
_	120	54	gelbliche	ADJA	ADJA
_	120	55	Pünktlein	NN	NN
_	120	56	gehabt	VAPP	VAPP
_	120	57	/	$(	$(
_	120	58	und	KON	KON
_	120	59	die	ART	ART
_	120	60	man	PIS	PIS
_	120	61	sonst	ADV	ADV
_	120	62	nicht	PTKNEG	PTKNEG
_	120	63	zu	PTKZU	PTKZU
VVINF	120	64	kaufen	NN	VVINF
_	120	65	/	$(	$(
_	120	66	bekommen	VVINF	VVINF
_	120	67	könne	VMFIN	VMFIN
_	120	68	.	$.	$.
FM	121	1	Hæc	FM	NE
FM	121	2	Ambra	FM	NE
$(	121	3	&	$(	KON
FM	121	4	c.	FM	NE
FM	121	5	vulgo	FM	NE
FM	121	6	non	FM	ADJA
FM	121	7	venditur	FM	NE
_	121	8	.	$.	$.
NN	121	9	lib.	FM	NE
FM	121	10	de	FM	NE
FM	121	11	Peste	FM	NN
FM	121	12	latino	FM	NE
FM	121	13	p.	FM	APPR
ADJA	121	14	548.	FM	ADJA
FM	121	15	besiehe	FM	VVFIN
APPR	121	16	von	FM	APPR
ART	121	17	der	FM	ART
FM	121	18	Ambra	FM	NE
FM	121	19	Libavium	FM	NN
APPR	121	20	in	FM	APPR
FM	121	21	tertia	FM	NE
FM	121	22	parte	FM	ADJA
FM	121	23	singularium	FM	NN
_	121	24	,	$,	$,
NN	121	25	lib.	FM	NE
ADJA	121	26	4.	FM	ADJA
NN	121	27	cap.	FM	ADJA
ADJA	121	28	2.	FM	ADJA
KON	121	29	und	FM	KON
ADV	121	30	so	FM	ADV
PIS	121	31	viel	FM	ADV
APPR	121	32	von	FM	APPR
PDAT	121	33	dieser	FM	PDAT
NN	121	34	Meinung	FM	NN
_	121	35	.	$.	$.
_	122	1	die	ART	ART
PIAT	122	2	andere	ADJA	PIAT
_	122	3	Meinung	NN	NN
_	122	4	ist	VAFIN	VAFIN
_	122	5	diese	PDAT	PDAT
_	122	6	/	$(	$(
_	122	7	dass	KOUS	KOUS
_	122	8	dieser	PDAT	PDAT
_	122	9	Brunnen	NN	NN
_	122	10	in	APPR	APPR
_	122	11	sich	PRF	PRF
_	122	12	habe	VAFIN	VAFIN
_	122	13	Sulfur	NN	NN
_	122	14	,	$,	$,
PDS	122	15	das	ART	PDS
_	122	16	ist	VAFIN	VAFIN
_	122	17	/	$(	$(
_	122	18	Schwefel	NN	NN
_	122	19	und	KON	KON
NN	122	20	Nitrum	NE	NN
_	122	21	Salpeter	NN	NN
_	122	22	/	$(	$(
PRELAT	122	23	welche	PWAT	PRELS
_	122	24	Meinung	NN	NN
_	122	25	zwar	ADV	ADV
_	122	26	auch	ADV	ADV
_	122	27	oben	ADV	ADV
_	122	28	angezogenes	ADJA	ADJA
_	122	29	Argument	NN	NN
_	122	30	/	$(	$(
_	122	31	so	ADV	ADV
_	122	32	wir	PPER	PPER
_	122	33	daher	PAV	PAV
_	122	34	genommen	VVPP	VVPP
_	122	35	/	$(	$(
_	122	36	dass	KOUS	KOUS
_	122	37	das	ART	ART
NN	122	38	Sedimentum	NE	NN
_	122	39	brenne	VVFIN	VVFIN
_	122	40	/	$(	$(
_	122	41	für	APPR	APPR
_	122	42	sich	PRF	PRF
_	122	43	hat	VAFIN	VAFIN
_	122	44	/	$(	$(
KOUS	122	45	sintemal	KOUS	ADV
_	122	46	das	ART	ART
_	122	47	Sulfur	NN	NN
_	122	48	gerne	ADV	ADV
VVFIN	122	49	brennt	NE	VVFIN
_	122	50	.	$.	$.
_	123	1	aber	KON	KON
_	123	2	diese	PDAT	PDAT
FM	123	3	Communis	NE	NN
FM	123	4	ratio	NE	NE
_	123	5	ist	VAFIN	VAFIN
_	123	6	allein	ADV	ADV
PTKA	123	7	zu	PTKZU	PTKA
_	123	8	schwach	ADJD	ADJD
_	123	9	/	$(	$(
_	123	10	dann	ADV	ADV
_	123	11	wie	KOKOM	KOKOM
_	123	12	gesagt	VVPP	VVPP
_	123	13	/	$(	$(
_	123	14	und	KON	KON
_	123	15	sonst	ADV	ADV
_	123	16	bewusst	ADJD	ADJD
_	123	17	/	$(	$(
_	123	18	so	ADV	ADV
_	123	19	brennt	VVFIN	VVFIN
_	123	20	das	ART	ART
_	123	21	Bitumen	NN	NN
_	123	22	ja	ADV	ADV
_	123	23	so	ADV	ADV
_	123	24	bald	ADV	ADV
_	123	25	/	$(	$(
_	123	26	als	KOKOM	KOKOM
_	123	27	Sulfur	NN	NN
_	123	28	,	$,	$,
_	123	29	sonderlich	ADJD	ADJD
_	123	30	die	ART	ART
_	123	31	Naphtha	NN	NN
_	123	32	,	$,	$,
KOUS	123	33	wie	KOKOM	KOUS
NE	123	34	Solenander	NE	NN
_	123	35	sagt	VVFIN	VVFIN
NN	123	36	libr.	NN	NE
_	123	37	1.	ADJA	ADJA
FM	123	38	de	NE	NE
FM	123	39	font.	NN	NE
FM	123	40	cal.	NN	NE
FM	123	41	causa.	NN	NE
_	123	42	in	APPR	APPR
FM	123	43	fine.	NN	ADJA
NN	123	44	cap.	NN	ADJA
_	123	45	5.	ADJA	ADJA
FM	123	46	Est	NE	NN
FM	123	47	quædam	NE	NE
FM	123	48	bituminis	NE	NE
FM	123	49	species	NE	NE
KON	123	50	&	$(	KON
FM	123	51	præsertim	NE	ADJA
FM	123	52	Naphtha	NN	NE
_	123	53	,	$,	$,
FM	123	54	cui	NE	NE
FM	123	55	est	FM	ADJA
FM	123	56	sane	NE	ADJA
FM	123	57	magna	NE	NE
FM	123	58	cognatio	NE	NE
_	123	59	,	$,	$,
KON	123	60	&	$(	KON
FM	123	61	quasi	ADV	ADV
FM	123	62	quædam	NE	NE
FM	123	63	vis	NE	ADJA
FM	123	64	ignium	NE	NN
FM	123	65	rapax	NE	NE
_	123	66	,	$,	$,
FM	123	67	ita	NE	NE
FM	123	68	ut	FM	ADJA
FM	123	69	is	FM	VAFIN
FM	123	70	protinus	NE	NN
FM	123	71	in	APPR	APPR
FM	123	72	eam	NE	ADJA
FM	123	73	transiliat	NE	NN
_	123	74	.	$.	$.
_	124	1	hergegen	ADV	ADV
_	124	2	aber	ADV	ADV
_	124	3	/	$(	$(
_	124	4	dass	KOUS	KOUS
_	124	5	kein	PIAT	PIAT
_	124	6	Sulfur	NN	NN
_	124	7	des	ART	ART
_	124	8	Brunnens	NN	NN
NN	124	9	Minera	NN	NE
_	124	10	sei	VAFIN	VAFIN
_	124	11	/	$(	$(
_	124	12	ist	VAFIN	VAFIN
_	124	13	daher	PAV	PAV
ADJD	124	14	sonnenklar	NN	ADJD
_	124	15	/	$(	$(
_	124	16	dass	KOUS	KOUS
_	124	17	nicht	PTKNEG	PTKNEG
_	124	18	allein	ADV	ADV
_	124	19	das	ART	ART
_	124	20	Wasser	NN	NN
_	124	21	/	$(	$(
_	124	22	sondern	KON	KON
_	124	23	auch	ADV	ADV
_	124	24	das	ART	ART
_	124	25	angezündete	ADJA	ADJA
NN	124	26	Sedimentum	NE	NN
_	124	27	im	APPRART	APPRART
NN	124	28	Geringsten	ADJA	NN
_	124	29	keinen	PIAT	PIAT
_	124	30	schwefligen	ADJA	ADJA
_	124	31	Geruch	NN	NN
_	124	32	von	APPR	APPR
_	124	33	sich	PRF	PRF
_	124	34	gibt	VVFIN	VVFIN
_	124	35	/	$(	$(
KOUS	124	36	da	ADV	ADV
_	124	37	doch	ADV	ADV
PDS	124	38	solches	PIAT	PIS
_	124	39	wider	APPR	APPR
_	124	40	die	ART	ART
_	124	41	Natur	NN	NN
_	124	42	des	ART	ART
_	124	43	Schwefels	NN	NN
_	124	44	/	$(	$(
PRELS	124	45	welcher	PWAT	PWS
_	124	46	nicht	PTKNEG	PTKNEG
_	124	47	allein	ADV	ADV
_	124	48	gar	ADV	ADV
_	124	49	stark	ADJD	ADJD
_	124	50	riecht	VVFIN	VVFIN
_	124	51	/	$(	$(
_	124	52	sondern	KON	KON
_	124	53	auch	ADV	ADV
_	124	54	mit	APPR	APPR
_	124	55	Gewalt	NN	NN
_	124	56	in	APPR	APPR
_	124	57	die	ART	ART
_	124	58	Nase	NN	NN
_	124	59	kriecht	VVFIN	VVFIN
_	124	60	/	$(	$(
_	124	61	dass	KOUS	KOUS
PIS	124	62	einer	ART	PIS
_	124	63	schier	ADJD	ADJD
_	124	64	ersticken	VVINF	VVINF
_	124	65	möchte	VMFIN	VMFIN
_	124	66	/	$(	$(
KOUS	124	67	wie	KOKOM	KOUS
PDAT	124	68	solches	PIAT	PIS
_	124	69	neben	APPR	APPR
_	124	70	der	ART	ART
_	124	71	täglichen	ADJA	ADJA
_	124	72	Erfahrung	NN	NN
VVFIN	124	73	bezeugen	VVFIN	VVINF
_	124	74	:	$.	$.
_	124	75	Solenander	NE	NE
NN	124	76	lib.	NN	NE
_	124	77	1.	ADJA	ADJA
FM	124	78	de	NE	NE
FM	124	79	Font	NN	NE
_	124	80	:	$.	$.
FM	124	81	cal.	NN	NE
FM	124	82	causa.	NN	NE
NN	124	83	cap.	NN	NE
_	124	84	11.	ADJA	ADJA
FM	124	85	p.	NN	APPR
_	124	86	104.	ADJA	ADJA
FM	124	87	Odor	NN	NN
FM	124	88	sulfuris	NE	ADJA
FM	124	89	injucundus	NE	NN
FM	124	90	est	FM	ADJA
KON	124	91	&	$(	KON
FM	124	92	gravis	NN	NE
_	124	93	,	$,	$,
FM	124	94	suusq̒ue	NE	NN
FM	124	95	peculiaris	NE	NE
_	124	96	,	$,	$,
FM	124	97	quique	NE	NE
FM	124	98	vehementius	NE	NE
FM	124	99	nares	NE	ADJA
FM	124	100	ferit	NE	ADJD
_	124	101	,	$,	$,
FM	124	102	cum	NE	NN
FM	124	103	accenditur	NE	NN
_	124	104	.	$.	$.
FM	125	1	Et	FM	FM
FM	125	2	mox	FM	NN
_	125	3	:	$.	$.
FM	125	4	Odor	FM	NN
FM	125	5	in	FM	APPR
FM	125	6	fulmine	FM	ADJA
FM	125	7	ei	FM	ADJA
FM	125	8	similis	FM	ADJA
FM	125	9	cognoscitur	FM	NN
_	125	10	.	$.	$.
KON	126	1	und	FM	KON
NE	126	2	Johannes	FM	NE
NE	126	3	Gorrhaeus	FM	NE
FM	126	4	desin.	FM	NE
FM	126	5	medic.	FM	NE
FM	126	6	titulo	FM	NE
_	126	7	[	$(	$(
FM	126	8	Griech.	FM	NE
_	126	9	]	$(	$(
FM	126	10	p.	FM	APPR
ADJA	126	11	177.	FM	ADJA
FM	126	12	Odore	FM	NE
FM	126	13	sulfur	FM	NE
FM	126	14	est	FM	ADJA
FM	126	15	gravi	FM	NE
FM	126	16	fulminis	FM	NE
KON	126	17	&	$(	KON
FM	126	18	fulguris	FM	NN
_	126	19	,	$,	$,
FM	126	20	cumque	FM	NN
FM	126	21	uritur	FM	NN
_	126	22	,	$,	$,
FM	126	23	nares	FM	ADJA
FM	126	24	ferit	FM	NE
FM	126	25	aurâ	FM	NE
FM	126	26	acri	FM	NE
KON	126	27	&	$(	KON
FM	126	28	igneä	FM	NE
_	126	29	.	$.	$.
APPR	127	1	über	FM	APPR
PDS	127	2	das	FM	PDS
_	127	3	/	$(	$(
ADV	127	4	so	FM	ADV
VVFIN	127	5	schreibt	FM	VVFIN
