	token_ids	tokens	goldlabels	predictions
83	21	dem	ART	ART
83	22	Gold	NN	NN
83	23	zugeschrieben	VVPP	VVPP
83	24	werden	VAINF	VAINF
83	25	/	$(	$(
83	26	inmassen	KOUS	VVFIN
83	27	die	ART	ART
83	28	Chymici	NE	NE
83	29	eben	ADV	ADV
83	30	das	ART	ART
83	31	/	$(	$(
83	32	was	PWS	PRELS
83	33	dieser	PDAT	PDAT
83	34	Brunnen	NN	NN
83	35	vermag	VVFIN	VVFIN
83	36	/	$(	$(
83	37	mit	APPR	APPR
83	38	ihrem	PPOSAT	PPOSAT
83	39	auro	NE	NE
83	40	potabili	NE	NE
83	41	auszurichten	VVIZU	VVIZU
83	42	vermeinen	VVFIN	VVFIN
83	43	.	$.	$.
84	1	zum	APPRART	APPRART
84	2	Anderen	ADJA	PIS
84	3	/	$(	$(
84	4	weil	KOUS	KOUS
84	5	dieser	PDAT	PDAT
84	6	Brunnen	NN	NN
84	7	/	$(	$(
84	8	welcher	PWAT	PWS
84	9	doch	ADV	ADV
84	10	mit	APPR	APPR
84	11	so	ADV	ADV
84	12	vielen	ADV	PIAT
84	13	herrlichen	ADJA	ADJA
84	14	Tugenden	NN	NN
84	15	und	KON	KON
84	16	Kräften	NN	NN
84	17	begabt	ADJD	ADJD
84	18	/	$(	$(
84	19	keinen	PIAT	PIAT
84	20	sonderlichen	ADJA	ADJA
84	21	Geschmack	NN	NN
84	22	hat	VAFIN	VAFIN
84	23	/	$(	$(
84	24	daraus	PAV	PAV
84	25	einer	ART	PIS
84	26	wohl	ADV	ADV
84	27	schließen	VVINF	VVINF
84	28	könnte	VMFIN	VMFIN
84	29	/	$(	$(
84	30	dass	KOUS	KOUS
84	31	solche	PIAT	PIAT
84	32	Kraft	NN	NN
84	33	des	ART	ART
84	34	Wassers	NN	NN
84	35	von	APPR	APPR
84	36	keinem	PIAT	PIAT
84	37	Erdsaft	NN	NN
84	38	oder	KON	KON
84	39	anderer	ADJA	PIAT
84	40	Bergart	NN	NN
84	41	und	KON	KON
84	42	Metall	NN	NN
84	43	/	$(	$(
84	44	sondern	KON	KON
84	45	fast	ADV	ADV
84	46	einig	ADJD	ADJD
84	47	und	KON	KON
84	48	allein	ADV	ADV
84	49	vom	APPRART	APPRART
84	50	Gold	NN	NN
84	51	oder	KON	KON
84	52	Silber	NN	NN
84	53	herkomme	VVFIN	VVFIN
84	54	.	$.	$.
85	1	3.	NE	CARD
86	1	so	ADV	ADV
86	2	soll	VMFIN	VMFIN
86	3	auch	ADV	ADV
86	4	solches	PIAT	PIS
86	5	der	ART	ART
86	6	Augenschein	NN	NN
86	7	geben	VVINF	VVINF
86	8	/	$(	$(
86	9	in	APPR	APPR
86	10	dem	ART	ART
86	11	/	$(	$(
86	12	wie	KOKOM	KOUS
86	13	etliche	PIAT	PIS
86	14	sagen	VVINF	VVINF
86	15	/	$(	$(
86	16	der	ART	ART
86	17	Brunnen	NN	NN
86	18	kleine	ADJA	ADJA
86	19	Goldkörnlein	NN	NN
86	20	mit	APPR	APPR
86	21	sich	PRF	PRF
86	22	bringt	VVFIN	VVFIN
86	23	/	$(	$(
86	24	welches	PRELS	PWS
86	25	in	APPR	APPR
86	26	der	ART	ART
86	27	Quelle	NN	NN
86	28	und	KON	KON
86	29	im	APPRART	APPRART
86	30	Sande	NN	NN
86	31	zu	PTKZU	PTKZU
86	32	sehen	VVINF	VVINF
86	33	/	$(	$(
86	34	wenn	KOUS	KOUS
86	35	er	PPER	PPER
86	36	ausgeschöpft	VVPP	VVPP
86	37	.	$.	$.
87	1	4.	NE	ADJA
87	2	item	NN	ADV
87	3	weil	KOUS	KOUS
87	4	unten	ADV	ADV
87	5	auf	APPR	APPR
87	6	dem	ART	ART
87	7	Grunde	NN	NN
87	8	rote	ADJA	ADJA
87	9	Steinlein	NN	NN
87	10	/	$(	$(
87	11	welche	PWAT	PRELS
87	12	/	$(	$(
87	13	wie	KOKOM	KOUS
87	14	ich	PPER	PPER
87	15	selbsten	ADV	VVFIN
87	16	weiß	VVFIN	VVFIN
87	17	/	$(	$(
87	18	den	ART	ART
87	19	Kindern	NN	NN
87	20	mit	APPR	APPR
87	21	großem	ADJA	ADJA
87	22	Nutzen	NN	NN
87	23	vor	APPR	APPR
87	24	die	ART	ART
87	25	schwere	ADJA	ADJA
87	26	Not	NN	NN
87	27	eingegeben	VVPP	VVINF
87	28	worden	VAPP	VAPP
87	29	.	$.	$.
88	1	5.	NE	CARD
89	1	ein	ART	ART
89	2	vornehmer	ADJA	ADJA
89	3	Chymicus	NE	NE
89	4	als	KOKOM	KOUS
89	5	er	PPER	PPER
89	6	den	ART	ART
89	7	Brunnen	NN	NN
89	8	destilliert	VVPP	VVFIN
89	9	/	$(	$(
89	10	hat	VAFIN	VAFIN
89	11	auf	APPR	APPR
89	12	dem	ART	ART
89	13	Grunde	NN	NN
89	14	ein	ART	ART
89	15	rötliches	ADJD	ADJA
89	16	Sedimentum	NE	NN
89	17	,	$,	$,
89	18	darinnen	ADV	VVFIN
89	19	weiße	ADJA	ADJA
89	20	Pünktlein	NN	NN
89	21	oder	KON	KON
89	22	Tiiplein	NE	NN
89	23	gewesen	VAPP	VAPP
89	24	/	$(	$(
89	25	gefunden	VVPP	VVPP
89	26	/	$(	$(
89	27	welches	PRELS	PWS
89	28	er	PPER	PPER
89	29	vor	APPR	APPR
89	30	eine	ART	ART
89	31	gewisse	ADJA	ADJA
89	32	Anzeigung	NN	NN
89	33	gehalten	VVPP	VVPP
89	34	/	$(	$(
89	35	dass	KOUS	KOUS
89	36	dieser	PDAT	PDAT
89	37	Brunnen	NN	NN
89	38	von	APPR	APPR
89	39	Gold	NN	NN
89	40	und	KON	KON
89	41	Silber	NN	NN
89	42	/	$(	$(
89	43	welches	PRELS	PWS
89	44	aber	ADV	ADV
89	45	noch	ADV	ADV
89	46	nicht	PTKNEG	PTKNEG
89	47	zeitig	ADJD	ADJD
89	48	/	$(	$(
89	49	herkäme	VVFIN	VVFIN
89	50	/	$(	$(
89	51	und	KON	KON
89	52	seine	PPOSAT	PPOSAT
89	53	Mineram	NN	NN
89	54	hätte	VAFIN	VAFIN
89	55	.	$.	$.
90	1	zwar	ADV	ADV
90	2	ich	PPER	PPER
90	3	muss	VMFIN	VMFIN
90	4	bekennen	VVFIN	VVINF
90	5	/	$(	$(
90	6	dass	KOUS	KOUS
90	7	ich	PPER	PPER
90	8	im	APPRART	APPRART
90	9	Anfang	NN	NN
90	10	/	$(	$(
90	11	ehe	KOUS	KOUS
90	12	dann	ADV	ADV
90	13	ich	PPER	PPER
90	14	dieses	PDS	PDAT
90	15	Wasser	NN	NN
90	16	zu	PTKZU	PTKZU
90	17	probieren	VVINF	VVINF
90	18	bekommen	VVINF	VVINF
90	19	können	VMFIN	VMINF
90	20	/	$(	$(
90	21	mich	PPER	PRF
90	22	durch	APPR	APPR
90	23	den	ART	ART
90	24	ersten	ADJA	ADJA
90	25	und	KON	KON
90	26	anderen	ADJA	PIS
90	27	Beweis	NN	NN
90	28	habe	VAFIN	VAFIN
90	29	bewegen	VVINF	VVINF
90	30	lassen	VVINF	VVINF
90	31	/	$(	$(
90	32	dass	KOUS	KOUS
90	33	ich	PPER	PPER
90	34	fast	ADV	ADV
90	35	eben	ADV	ADV
90	36	dieser	PDAT	PDAT
90	37	Meinung	NN	NN
90	38	gewesen	VAPP	VAPP
90	39	/	$(	$(
90	40	mich	PPER	PRF
90	41	auch	ADV	ADV
90	42	bei	APPR	APPR
90	43	etlichen	ADJA	PIAT
90	44	zu	PTKZU	APPR
90	45	derselben	PDAT	PDAT
90	46	Meinung	NN	NN
90	47	bekannt	VVFIN	ADJD
90	48	.	$.	$.
91	1	nach	APPR	APPR
91	2	dem	ART	ART
91	3	ich	PPER	PPER
91	4	aber	ADV	ADV
91	5	den	ART	ART
91	6	Sachen	NN	NN
91	7	weiter	ADV	ADV
91	8	nachgegangen	NN	VVPP
91	9	/	$(	$(
91	10	habe	VAFIN	VAFIN
91	11	ich	PPER	PPER
91	12	befunden	VVPP	VVPP
91	13	/	$(	$(
91	14	dass	KOUS	KOUS
91	15	sich	PPER	PRF
91	16	es	PPER	PPER
91	17	in	APPR	APPR
91	18	der	ART	ART
91	19	Wahrheit	NN	NN
91	20	anders	ADV	ADV
91	21	verhalte	VVFIN	VVFIN
91	22	/	$(	$(
91	23	und	KON	KON
91	24	diese	PDAT	PDAT
91	25	Meinung	NN	NN
91	26	nicht	PTKNEG	PTKNEG
91	27	Stadt	NN	NN
91	28	und	KON	KON
91	29	Raum	NN	NN
91	30	haben	VAFIN	VAINF
91	31	könne	VMFIN	VMFIN
91	32	.	$.	$.
91	33	sintemal	KOUS	ADV
91	34	1.	NE	ADV
91	35	das	ART	ART
91	36	Sedimentum	NE	NN
91	37	brennt	VVFIN	VVFIN
91	38	/	$(	$(
91	39	welches	PRELS	PWS
91	40	so	ADV	ADV
91	41	es	PPER	PPER
91	42	von	APPR	APPR
91	43	einem	ART	ART
91	44	Gold	NN	NN
91	45	oder	KON	KON
91	46	Silber	NN	NN
91	47	/	$(	$(
91	48	es	PPER	PPER
91	49	wäre	VAFIN	VAFIN
91	50	zeitig	ADJD	ADJD
91	51	oder	KON	KON
91	52	unzeitig	ADJD	ADJD
91	53	/	$(	$(
91	54	herrührte	VVFIN	VVFIN
91	55	/	$(	$(
91	56	nicht	PTKNEG	PTKNEG
91	57	also	ADV	ADV
91	58	leichtlich	ADJD	ADV
91	59	geschehen	VVPP	VVINF
91	60	könnte	VMFIN	VMFIN
91	61	.	$.	$.
92	1	2.	NE	ADV
92	2	dieweil	KOUS	KOUS
92	3	ich	PPER	PPER
92	4	halte	VVFIN	VVFIN
92	5	/	$(	$(
92	6	das	ART	ART
92	7	mit	APPR	APPR
92	8	wenigem	PIAT	PIAT
92	9	Grund	NN	NN
92	10	gesagt	VVPP	VVPP
92	11	werde	VAFIN	VAFIN
92	12	/	$(	$(
92	13	das	ART	ART
92	14	eigentlich	ADV	ADV
92	15	zu	PTKZU	PTKZU
92	16	reden	VVINF	VVINF
92	17	/	$(	$(
92	18	unreifes	ADJD	ADJA
92	19	Gold	NN	NN
92	20	oder	KON	KON
92	21	Silber	NN	NN
92	22	sei	VAFIN	VAFIN
92	23	/	$(	$(
92	24	sintemal	KOUS	ADV
92	25	es	PPER	PPER
92	26	wider	APPR	APPR
92	27	die	ART	ART
92	28	Natur	NN	NN
92	29	und	KON	KON
92	30	rationem	NE	NN
92	31	generationis	NE	ADJA
92	32	horum	NE	ADJA
92	33	metallorum	NE	NN
92	34	in	APPR	APPR
92	35	terræ	NE	ADJA
92	36	visceribus	NE	NN
92	37	läuft	VVFIN	VVFIN
92	38	/	$(	$(
92	39	dass	KOUS	KOUS
92	40	sie	PPER	PPER
92	41	gleich	ADV	ADJD
92	42	wie	KOKOM	KOKOM
92	43	die	ART	ART
92	44	Äpfel	NE	NN
92	45	und	KON	KON
92	46	Birnen	NN	NN
92	47	auf	APPR	APPR
92	48	den	ART	ART
92	49	Bäumen	NN	NN
92	50	allgemachsam	ADJD	ADJD
92	51	reif	ADJD	ADJD
92	52	werden	VAINF	VAINF
92	53	sollten	VMFIN	VMFIN
92	54	.	$.	$.
93	1	es	PPER	PPER
93	2	ist	VAFIN	VAFIN
93	3	auch	ADV	ADV
93	4	niemals	ADV	ADV
93	5	erfahren	VVINF	VVPP
93	6	worden	VAPP	VAPP
93	7	/	$(	$(
93	8	dass	KOUS	KOUS
93	9	die	ART	ART
93	10	Bergleute	NN	NN
93	11	jemals	ADV	ADV
93	12	unter	APPR	APPR
93	13	der	ART	ART
93	14	Erde	NN	NN
93	15	unreifes	ADJD	ADJA
93	16	Gold	NN	NN
93	17	oder	KON	KON
93	18	Silber	NN	NN
93	19	angetroffen	VVPP	VVPP
93	20	hätten	VAFIN	VAFIN
93	21	/	$(	$(
93	22	welches	PRELS	PWS
93	23	doch	ADV	ADV
93	24	nicht	PTKNEG	PTKNEG
93	25	möglich	ADJD	ADJD
93	26	gewesen	VAPP	VAPP
93	27	wäre	VAFIN	VAFIN
93	28	/	$(	$(
93	29	so	ADV	ADV
93	30	desselben	PDS	PDS
93	31	etwas	PIS	ADV
93	32	unter	APPR	APPR
93	33	der	ART	ART
93	34	Erde	NN	NN
93	35	vorhanden	ADJD	ADJD
93	36	/	$(	$(
93	37	oder	KON	KON
93	38	da	ADV	ADV
93	39	die	ART	ART
93	40	Metalle	NN	NN
93	41	unter	APPR	APPR
93	42	der	ART	ART
93	43	Erde	NN	NN
93	44	allgemachsam	ADJD	ADJD
93	45	perfiziert	NE	VVFIN
93	46	und	KON	KON
93	47	zeitig	ADJD	ADJD
93	48	würden	VAFIN	VAFIN
93	49	.	$.	$.
94	1	denn	KON	KON
94	2	was	PWS	PWS
94	3	der	ART	ART
94	4	gottselige	ADJA	ADJA
94	5	und	KON	KON
94	6	hoch	ADJD	ADJD
94	7	erfahrene	ADJA	ADJA
94	8	Herr	NN	NN
94	9	Magister	NN	NE
94	10	Johannes	NE	NE
94	11	Matthesius	NE	NE
94	12	christlicher	NN	ADJA
94	13	Gedächtnis	NN	NN
94	14	/	$(	$(
94	15	in	APPR	APPR
94	16	seiner	PPOSAT	PPOSAT
94	17	Bergpostille	NN	NN
94	18	in	APPR	APPR
94	19	der	ART	ART
94	20	dritten	ADJA	ADJA
94	21	Predigt	NN	NN
94	22	für	APPR	APPR
94	23	Experimenta	NE	NN
94	24	anzeucht	NN	NN
94	25	/	$(	$(
94	26	damit	PAV	PAV
94	27	zu	PTKZU	PTKZU
94	28	behaupten	VVFIN	VVINF
94	29	/	$(	$(
94	30	dass	KOUS	KOUS
94	31	die	ART	ART
94	32	Metalle	NN	NN
94	33	von	APPR	APPR
94	34	Jahr	NN	NN
94	35	zu	PTKZU	APPR
94	36	Jahr	NN	NN
94	37	/	$(	$(
94	38	besser	ADJD	ADJD
94	39	/	$(	$(
94	40	vollkommener	ADJA	ADJD
94	41	und	KON	KON
94	42	gültiger	ADJA	ADJD
94	43	werden	VAINF	VAINF
94	44	/	$(	$(
94	45	bis	VVFIN	KON
94	46	sie	PPER	PPER
94	47	gediegen	ADJD	VVPP
94	48	oder	KON	KON
94	49	zu	PTKZU	APPR
94	50	ihrem	PPOSAT	PPOSAT
94	51	Stillstand	NN	NN
94	52	und	KON	KON
94	53	Vollkommenheit	NN	NN
94	54	gebracht	VVPP	VVPP
94	55	werden	VAINF	VAINF
94	56	/	$(	$(
94	57	hat	VAFIN	VAFIN
94	58	viel	ADV	ADV
94	59	eine	ART	ART
94	60	andere	ADJA	PIAT
94	61	Meinung	NN	NN
94	62	und	KON	KON
94	63	Ursache	NN	NN
94	64	/	$(	$(
94	65	und	KON	KON
94	66	lassen	VVINF	VVFIN
94	67	die	ART	ART
94	68	Philosophi	NN	NN
94	69	/	$(	$(
94	70	die	ART	ART
94	71	nicht	PTKNEG	PTKNEG
94	72	oben	ADV	ADV
94	73	hin	PTKVZ	ADV
94	74	nach	APPR	APPR
94	75	dem	ART	ART
94	76	Ansehen	NN	NN
94	77	urteilen	VVINF	VVINF
94	78	/	$(	$(
94	79	sondern	KON	KON
94	80	der	ART	ART
94	81	Natur	NN	NN
94	82	Wirkung	NN	NN
94	83	eigentlich	ADV	ADV
94	84	erwägen	VVFIN	VVINF
94	85	und	KON	KON
94	86	unterscheiden	VVINF	VVINF
94	87	/	$(	$(
94	88	den	ART	ART
94	89	Bergleuten	NN	NN
94	90	ihre	PPOSAT	PPOSAT
94	91	Art	NN	NN
94	92	zu	PTKZU	PTKZU
94	93	reden	VVINF	VVINF
94	94	:	$.	$.
95	1	Loquentes	FM	ADJA
95	2	cum	FM	NN
95	3	multis	FM	ADJD
95	4	;	$.	$(
95	5	sapientes	FM	ADJA
95	6	cum	FM	NN
95	7	paucis	FM	NE
95	8	.	$.	$.
96	1	aber	KON	KON
96	2	davon	PAV	PAV
96	3	ausführlich	ADJD	ADJD
96	4	zu	PTKZU	PTKZU
96	5	disputieren	VVINF	VVINF
96	6	wollte	VMFIN	VMFIN
96	7	allhier	ADV	ADJA
96	8	zu	PTKZU	PTKA
96	9	lang	ADJD	ADJD
96	10	werden	VAINF	VAINF
96	11	.	$.	$.
97	1	3.	NE	CARD
98	1	man	PIS	PIS
98	2	findet	VVFIN	VVFIN
98	3	auch	ADV	ADV
98	4	in	APPR	APPR
98	5	etlichen	ADJA	PIAT
98	6	Brunnen	NN	NN
98	7	und	KON	KON
98	8	fließenden	ADJA	ADJA
98	9	Wassern	NN	NN
98	10	Goldkörner	NN	NN
98	11	und	KON	KON
98	12	Goldseifen	NN	NN
98	13	/	$(	$(
98	14	welche	PWAT	PRELS
98	15	aber	ADV	ADV
98	16	der	ART	ART
98	17	Goldes	NN	NN
98	18	Kraft	NN	NN
98	19	nicht	PTKNEG	PTKNEG
98	20	an	APPR	APPR
98	21	sich	PRF	PRF
98	22	nehmen	VVINF	VVINF
98	23	.	$.	$.
99	1	4.	NE	ADJA
100	1	ich	PPER	PPER
100	2	will	VMFIN	VMFIN
100	3	geschweigen	VVINF	VVFIN
100	4	/	$(	$(
100	5	das	ART	PRELS
100	6	/	$(	$(
100	7	wie	KOKOM	KOKOM
100	8	Fallopius	NE	NE
100	9	libro	NE	NE
100	10	de	NE	NE
100	11	aquis	NE	NE
100	12	Thermalibus	NE	NN
100	13	cap.	NN	ADJA
100	14	8.	ADJA	ADJA
100	15	auch	ADV	ADV
100	16	hiervon	PAV	PAV
100	17	disputiert	VVPP	VVFIN
100	18	/	$(	$(
100	19	fast	ADV	ADV
100	20	nicht	PTKNEG	PTKNEG
100	21	müglich	ADJD	ADJD
100	22	sei	VAFIN	VAFIN
100	23	/	$(	$(
100	24	dass	KOUS	KOUS
100	25	sich	PRF	PRF
100	26	das	ART	ART
100	27	schlechte	ADJA	ADJA
100	28	Wasser	NN	NN
100	29	mit	APPR	APPR
100	30	dem	ART	ART
100	31	Gold	NN	NN
100	32	also	ADV	ADV
100	33	vermische	VVFIN	VVFIN
100	34	/	$(	$(
100	35	dass	KOUS	KOUS
100	36	es	PPER	PPER
100	37	seine	PPOSAT	PPOSAT
100	38	Natur	NN	NN
100	39	an	APPR	APPR
100	40	sich	PRF	PRF
100	41	nehme	VVFIN	VVFIN
100	42	/	$(	$(
100	43	sintemal	KOUS	ADV
100	44	das	ART	ART
100	45	Gold	NN	NN
100	46	also	ADV	ADV
100	47	hart	ADJD	ADJD
100	48	und	KON	KON
100	49	tüchte	NN	ADJD
100	50	ist	VAFIN	VAFIN
100	51	/	$(	$(
100	52	dass	KOUS	KOUS
100	53	es	PPER	PPER
100	54	einem	ART	ART
100	55	kalten	ADJA	ADJA
100	56	schlechten	ADJA	ADJA
100	57	Wasser	NN	NN
100	58	von	APPR	APPR
100	59	seiner	PPOSAT	PPOSAT
100	60	Substanz	NN	NN
100	61	nichts	PIS	PIS
100	62	zukommen	VVINF	VVINF
100	63	lässt	VVFIN	VVFIN
100	64	.	$.	$.
101	1	Dahero	FM	NE
101	2	Reinerus	FM	NE
101	3	Solenander	FM	NE
101	4	lib.	FM	NE
101	5	2.	FM	ADJA
101	6	c.	FM	NN
101	7	2.	FM	ADV
101	8	de	FM	NE
101	9	font	FM	NE
101	10	.	$.	$.
101	11	temper.	FM	NE
101	12	p.	FM	APPR
101	13	148.	FM	ADJA
101	14	sagt	FM	VVFIN
101	15	:	$.	$(
101	16	Quæ	FM	NE
101	17	perfectissimè	FM	NE
101	18	mista	FM	NE
101	19	sunt	FM	NE
101	20	,	$,	$,
101	21	benè	FM	NE
101	22	compacta	FM	NE
101	23	insigniter	FM	NE
101	24	dura	FM	NE
101	25	,	$,	$,
101	26	nihil	FM	NE
101	27	ea	FM	ADJA
101	28	humectatione	FM	NN
101	29	(	$(	$(
101	30	nisi	FM	NE
101	31	id	FM	NE
101	32	,	$,	$,
101	33	quo	FM	NE
101	34	humectentur	FM	NN
101	35	,	$,	$,
101	36	insigniter	FM	NN
101	37	acre	FM	NE
101	38	fuerit	FM	NE
101	39	)	$(	$(
101	40	dimittunt	FM	VVFIN
101	41	,	$,	$,
101	42	ut	FM	ADJA
101	43	videre	FM	ADJA
101	44	licet	FM	VVFIN
101	45	in	FM	APPR
101	46	vitro	FM	NE
101	47	,	$,	$,
101	48	auro	FM	NE
101	49	,	$,	$,
101	50	argento	FM	NE
101	51	,	$,	$,
101	52	marmore	FM	NE
101	53	,	$,	$,
101	54	maximè	FM	NE
101	55	Carrariensi	FM	NE
101	56	,	$,	$,
101	57	vel	FM	ADJA
101	58	alio	FM	NE
101	59	quovis	FM	NE
101	60	durissimo	FM	NE
101	61	.	$.	$.
102	1	Nam	FM	NE
102	2	licet	FM	NE
102	3	aqua	FM	NE
102	4	ex	FM	FM
102	5	his	FM	PPOSAT
102	6	concrescat	FM	NN
102	7	,	$,	$,
102	8	nihil	FM	ADJD
102	9	ex	FM	FM
102	10	his	FM	PPOSAT
102	11	sibi	FM	ADJA
102	12	assumit	FM	NN
102	13	,	$,	$,
102	14	quod	FM	NE
102	15	observatione	FM	NN
102	16	sit	FM	VVFIN
102	17	dignum	FM	NN
102	18	.	$.	$.
103	1	At	FM	APPR
103	2	si	FM	NE
103	3	in	FM	APPR
103	4	aliis	FM	NE
103	5	condensetur	FM	NN
103	6	,	$,	$,
103	7	terreo	FM	NE
103	8	corpore	FM	NE
103	9	,	$,	$,
103	10	succo	FM	NE
103	11	concreto	FM	NE
103	12	,	$,	$,
103	13	saxo	FM	NE
103	14	aliquo	FM	NE
103	15	vel	FM	VVFIN
103	16	metallo	FM	NE
103	17	molli	FM	NE
103	18	impuróve	FM	NN
103	19	,	$,	$,
103	20	sanè	FM	ADJA
103	21	permultum	FM	NN
103	22	ejus	FM	NE
103	23	qualitatis	FM	NE
103	24	&	$(	KON
103	25	naturæ	FM	NN
103	26	imbibit	FM	NN
103	27	.	$.	$.
104	1	ja	PTKANT	ADV
104	2	ob	KOUS	KOUS
104	3	gleich	ADV	ADJD
104	4	der	ART	ART
104	5	Brunnen	NN	NN
104	6	das	ART	ART
104	7	Gold	NN	NN
104	8	oder	KON	KON
104	9	Silber	NN	NN
104	10	leibhaftig	ADJD	ADJD
104	11	in	APPR	APPR
104	12	sich	PRF	PRF
104	13	hätte	VAFIN	VAFIN
104	14	/	$(	$(
104	15	so	ADV	ADV
104	16	könnte	VMFIN	VMFIN
104	17	er	PPER	PPER
104	18	doch	ADV	ADV
104	19	die	ART	ART
104	20	Kräfte	NN	NN
104	21	nicht	PTKNEG	PTKNEG
104	22	von	APPR	APPR
104	23	ihnen	PPER	PPER
104	24	haben	VAFIN	VAFIN
104	25	/	$(	$(
104	26	sintemal	KOUS	ADV
104	27	die	ART	ART
104	28	Chymici	NE	NE
104	29	selber	ADV	ADV
104	30	bekennen	VVFIN	VVINF
104	31	/	$(	$(
104	32	dass	KOUS	KOUS
104	33	das	ART	ART
104	34	Gold	NN	NN
104	35	/	$(	$(
104	36	wenn	KOUS	KOUS
104	37	man	PIS	PIS
104	38	es	PPER	PPER
104	39	schon	ADV	ADV
104	40	in	APPR	APPR
104	41	Leib	NN	NN
104	42	nimmt	VVFIN	VVFIN
104	43	/	$(	$(
104	44	doch	ADV	ADV
104	45	nicht	PTKNEG	PTKNEG
104	46	von	APPR	APPR
104	47	unserer	PPOSAT	PPOSAT
104	48	natürlichen	ADJA	ADJA
104	49	Wärme	NN	NN
104	50	bezwungen	VVPP	VVPP
104	51	und	KON	KON
104	52	verdaut	VVFIN	VVPP
104	53	werden	VAINF	VAINF
104	54	könne	VMFIN	VMFIN
104	55	.	$.	$.
105	1	Aurum	FM	NN
105	2	,	$,	$,
105	3	inquiunt	FM	NN
105	4	,	$,	$,
105	5	init	FM	ADJA
105	6	;	$.	$.
105	7	aurum	FM	NN
105	8	exit	FM	VVFIN
105	9	,	$,	$,
105	10	si	FM	VVFIN
105	11	sit	FM	VVFIN
105	12	minerale	FM	NN
105	13	&	$(	KON
105	14	nisi	FM	ADJA
105	15	vegetabile	FM	ADJA
105	16	fiat	FM	NN
105	17	,	$,	$,
105	18	quod	FM	NE
105	19	sit	FM	VVFIN
105	20	per	FM	APPR
105	21	solutionem	FM	ADJA
105	22	ejus	FM	NE
105	23	Spagyricam	FM	NN
105	24	.	$.	$.
106	1	das	ART	ART
106	2	Gold	NN	NN
106	3	/	$(	$(
106	4	sagen	VVINF	VVFIN
106	5	sie	PPER	PPER
106	6	/	$(	$(
106	7	geht	VVFIN	VVFIN
106	8	in	APPR	APPR
106	9	den	ART	ART
106	10	Leib	NN	NN
106	11	/	$(	$(
106	12	und	KON	KON
106	13	geht	VVFIN	VVFIN
106	14	unversehrt	ADJD	ADJD
106	15	wieder	ADV	ADV
106	16	heraus	PTKVZ	PTKVZ
106	17	/	$(	$(
106	18	alldieweil	KOUS	VVFIN
106	19	es	PPER	PPER
106	20	noch	ADV	ADV
106	21	mineralisch	ADJD	ADJD
106	22	/	$(	$(
106	23	und	KON	KON
106	24	durch	APPR	APPR
106	25	die	ART	ART
106	26	spagirische	ADJA	ADJA
106	27	Kunst	NN	NN
106	28	noch	ADV	ADV
106	29	nicht	PTKNEG	PTKNEG
106	30	gleichsam	ADJD	ADJD
106	31	lebendig	ADJD	ADJD
106	32	gemacht	VVPP	VVPP
106	33	worden	VAPP	VAPP
106	34	ist	VAFIN	VAFIN
106	35	.	$.	$.
107	1	belangend	NN	ADJD
107	2	aber	ADV	ADV
107	3	die	ART	ART
107	4	Gründe	NN	NN
107	5	/	$(	$(
107	6	so	ADV	ADV
107	7	oben	ADV	ADV
107	8	zur	APPRART	APPRART
107	9	Beweisung	NN	NN
107	10	angezogen	VVPP	VVPP
107	11	worden	VAPP	VAPP
107	12	/	$(	$(
107	13	dass	KOUS	KOUS
107	14	dieser	PDAT	PDAT
107	15	Brunnen	NN	NN
107	16	seine	PPOSAT	PPOSAT
107	17	Mineram	NN	NN
107	18	vom	APPRART	APPRART
107	19	Gold	NN	NN
107	20	/	$(	$(
107	21	oder	KON	KON
107	22	Silber	NN	NN
107	23	habe	VAFIN	VAFIN
107	24	/	$(	$(
107	25	so	ADV	ADV
107	26	ist	VAFIN	VAFIN
107	27	auf	APPR	APPR
107	28	dieselbige	PDAT	ADJA
107	29	kürzlich	ADV	ADJD
107	30	meine	PPOSAT	PPOSAT
107	31	Antwort	NN	NN
107	32	?	$.	$.
108	1	1.	NE	CARD
109	1	dass	KOUS	KOUS
109	2	es	PPER	PPER
109	3	nicht	PTKNEG	PTKNEG
109	4	folge	VVFIN	VVFIN
109	5	/	$(	$(
109	6	weil	KOUS	KOUS
109	7	dieser	PDAT	PDAT
109	8	Brunnen	NN	NN
109	9	die	ART	ART
109	10	Lähme	NN	NN
109	11	heilt	VVFIN	VVFIN
109	12	/	$(	$(
109	13	es	PPER	PPER
109	14	derowegen	ADV	VVFIN
109	15	von	APPR	APPR
109	16	Gold	NN	NN
109	17	sei	VAFIN	VAFIN
109	18	/	$(	$(
109	19	sintemal	KOUS	ADV
109	20	solches	PIAT	PIAT
109	21	nicht	PTKNEG	PTKNEG
109	22	weniger	ADV	ADV
109	23	den	ART	ART
109	24	Bituminibus	NE	NN
109	25	wie	KOKOM	KOKOM
109	26	unten	ADV	ADV
109	27	wird	VAFIN	VAFIN
109	28	gemeldet	VVPP	VVPP
109	29	werden	VAINF	VAINF
109	30	/	$(	$(
109	31	zuzuschreiben	VVIZU	VVIZU
109	32	,	$,	$,
109	33	2.	CARD	CARD
110	1	dass	KOUS	KOUS
110	2	aber	ADV	ADV
110	3	der	ART	ART
110	4	Brunnen	NN	NN
110	5	keinen	PIAT	PIAT
110	6	sonderlichen	ADJA	ADJA
110	7	Geschmack	NN	NN
110	8	/	$(	$(
