SID	TID	TOKEN	POS1	POS2
93	27	die	ART	ART
93	28	Natur	NN	NN
93	29	und	KON	KON
93	30	rationem	NE	ADJA
93	31	generationis	NE	ADJA
93	32	horum	NE	NN
93	33	metallorum	NE	ADJD
93	34	in	APPR	APPR
93	35	terræ	NE	ADJA
93	36	visceribus	NE	NN
93	37	läuft	VVFIN	VVFIN
93	38	/	$(	$(
93	39	dass	KOUS	KOUS
93	40	sie	PPER	PPER
93	41	gleich	ADV	ADJD
93	42	wie	KOKOM	KOKOM
93	43	die	ART	ART
93	44	Äpfel	NE	NN
93	45	und	KON	KON
93	46	Birnen	NN	NN
93	47	auf	APPR	APPR
93	48	den	ART	ART
93	49	Bäumen	NN	NN
93	50	allgemachsam	ADJD	ADJD
93	51	reif	ADJD	ADJD
93	52	werden	VAINF	VAINF
93	53	sollten	VMFIN	VMFIN
93	54	.	$.	$.
94	1	es	PPER	PPER
94	2	ist	VAFIN	VAFIN
94	3	auch	ADV	ADV
94	4	niemals	ADV	ADV
94	5	erfahren	VVINF	VVPP
94	6	worden	VAPP	VAPP
94	7	/	$(	$(
94	8	dass	KOUS	KOUS
94	9	die	ART	ART
94	10	Bergleute	NN	NN
94	11	jemals	ADV	ADV
94	12	unter	APPR	APPR
94	13	der	ART	ART
94	14	Erde	NN	NN
94	15	unreifes	ADJD	ADJA
94	16	Gold	NN	NN
94	17	oder	KON	KON
94	18	Silber	NN	NN
94	19	angetroffen	VVPP	VVPP
94	20	hätten	VAFIN	VAFIN
94	21	/	$(	$(
94	22	welches	PRELS	PWS
94	23	doch	ADV	ADV
94	24	nicht	PTKNEG	PTKNEG
94	25	möglich	ADJD	ADJD
94	26	gewesen	VAPP	VAPP
94	27	wäre	VAFIN	VAFIN
94	28	/	$(	$(
94	29	so	ADV	ADV
94	30	desselben	PDS	PDS
94	31	etwas	PIS	ADV
94	32	unter	APPR	APPR
94	33	der	ART	ART
94	34	Erde	NN	NN
94	35	vorhanden	ADJD	ADJD
94	36	/	$(	$(
94	37	oder	KON	KON
94	38	da	ADV	ADV
94	39	die	ART	ART
94	40	Metalle	NN	NN
94	41	unter	APPR	APPR
94	42	der	ART	ART
94	43	Erde	NN	NN
94	44	allgemachsam	ADJD	ADJD
94	45	perfiziert	NE	VVPP
94	46	und	KON	KON
94	47	zeitig	ADJD	ADJD
94	48	würden	VAFIN	VAFIN
94	49	.	$.	$.
95	1	denn	KON	KON
95	2	was	PWS	PWS
95	3	der	ART	ART
95	4	gottselige	ADJA	ADJA
95	5	und	KON	KON
95	6	hoch	ADJD	ADJD
95	7	erfahrene	ADJA	ADJA
95	8	Herr	NN	NN
95	9	Magister	NN	NN
95	10	Johannes	NE	NE
95	11	Matthesius	NE	NE
95	12	christlicher	NN	ADJA
95	13	Gedächtnis	NN	NN
95	14	/	$(	$(
95	15	in	APPR	APPR
95	16	seiner	PPOSAT	PPOSAT
95	17	Bergpostille	NN	NN
95	18	in	APPR	APPR
95	19	der	ART	ART
95	20	dritten	ADJA	ADJA
95	21	Predigt	NN	NN
95	22	für	APPR	APPR
95	23	Experimenta	NE	NN
95	24	anzeucht	NN	VVFIN
95	25	/	$(	$(
95	26	damit	PAV	PAV
95	27	zu	PTKZU	PTKZU
95	28	behaupten	VVFIN	VVINF
95	29	/	$(	$(
95	30	dass	KOUS	KOUS
95	31	die	ART	ART
95	32	Metalle	NN	NN
95	33	von	APPR	APPR
95	34	Jahr	NN	NN
95	35	zu	PTKZU	APPR
95	36	Jahr	NN	NN
95	37	/	$(	$(
95	38	besser	ADJD	ADJD
95	39	/	$(	$(
95	40	vollkommener	ADJA	ADJD
95	41	und	KON	KON
95	42	gültiger	ADJA	ADJD
95	43	werden	VAINF	VAINF
95	44	/	$(	$(
95	45	bis	VVFIN	KOUS
95	46	sie	PPER	PPER
95	47	gediegen	ADJD	VVPP
95	48	oder	KON	KON
95	49	zu	PTKZU	APPR
95	50	ihrem	PPOSAT	PPOSAT
95	51	Stillstand	NN	NN
95	52	und	KON	KON
95	53	Vollkommenheit	NN	NN
95	54	gebracht	VVPP	VVPP
95	55	werden	VAINF	VAINF
95	56	/	$(	$(
95	57	hat	VAFIN	VAFIN
95	58	viel	ADV	ADV
95	59	eine	ART	ART
95	60	andere	ADJA	PIAT
95	61	Meinung	NN	NN
95	62	und	KON	KON
95	63	Ursache	NN	NN
95	64	/	$(	$(
95	65	und	KON	KON
95	66	lassen	VVINF	VVFIN
95	67	die	ART	ART
95	68	Philosophi	NN	NN
95	69	/	$(	$(
95	70	die	ART	ART
95	71	nicht	PTKNEG	PTKNEG
95	72	oben	ADV	ADV
95	73	hin	PTKVZ	ADV
95	74	nach	APPR	APPR
95	75	dem	ART	ART
95	76	Ansehen	NN	NN
95	77	urteilen	VVINF	VVINF
95	78	/	$(	$(
95	79	sondern	KON	KON
95	80	der	ART	ART
95	81	Natur	NN	NN
95	82	Wirkung	NN	NN
95	83	eigentlich	ADV	ADV
95	84	erwägen	VVFIN	VVINF
95	85	und	KON	KON
95	86	unterscheiden	VVINF	VVINF
95	87	/	$(	$(
95	88	den	ART	ART
95	89	Bergleuten	NN	NN
95	90	ihre	PPOSAT	PPOSAT
95	91	Art	NN	NN
95	92	zu	PTKZU	PTKZU
95	93	reden	VVINF	VVINF
95	94	:	$.	$.
96	1	Loquentes	FM	ADJA
96	2	cum	FM	NN
96	3	multis	FM	ADJA
96	4	;	$.	$(
96	5	sapientes	FM	ADJA
96	6	cum	FM	NN
96	7	paucis	FM	NE
96	8	.	$.	$.
97	1	aber	KON	KON
97	2	davon	PAV	PAV
97	3	ausführlich	ADJD	ADJD
97	4	zu	PTKZU	PTKZU
97	5	disputieren	VVINF	VVINF
97	6	wollte	VMFIN	VMFIN
97	7	allhier	ADV	ADJA
97	8	zu	PTKZU	PTKA
97	9	lang	ADJD	ADJD
97	10	werden	VAINF	VAINF
97	11	.	$.	$.
98	1	3.	NE	CARD
99	1	man	PIS	PIS
99	2	findet	VVFIN	VVFIN
99	3	auch	ADV	ADV
99	4	in	APPR	APPR
99	5	etlichen	ADJA	PIAT
99	6	Brunnen	NN	NN
99	7	und	KON	KON
99	8	fließenden	ADJA	ADJA
99	9	Wassern	NN	NN
99	10	Goldkörner	NN	NN
99	11	und	KON	KON
99	12	Goldseifen	NN	NN
99	13	/	$(	$(
99	14	welche	PWAT	PRELS
99	15	aber	ADV	ADV
99	16	der	ART	ART
99	17	Goldes	NN	NN
99	18	Kraft	NN	NN
99	19	nicht	PTKNEG	PTKNEG
99	20	an	APPR	APPR
99	21	sich	PRF	PRF
99	22	nehmen	VVINF	VVINF
99	23	.	$.	$.
100	1	4.	NE	CARD
101	1	ich	PPER	PPER
101	2	will	VMFIN	VMFIN
101	3	geschweigen	VVINF	VVFIN
101	4	/	$(	$(
101	5	das	ART	PRELS
101	6	/	$(	$(
101	7	wie	KOKOM	KOKOM
101	8	Fallopius	NE	NE
101	9	libro	NE	NE
101	10	de	NE	NE
101	11	aquis	NE	NE
101	12	Thermalibus	NE	NN
101	13	cap.	NN	ADJA
101	14	8.	ADJA	ADJA
101	15	auch	ADV	ADV
101	16	hiervon	PAV	PAV
101	17	disputiert	VVPP	VVFIN
101	18	/	$(	$(
101	19	fast	ADV	ADV
101	20	nicht	PTKNEG	PTKNEG
101	21	müglich	ADJD	ADJD
101	22	sei	VAFIN	VAFIN
101	23	/	$(	$(
101	24	dass	KOUS	KOUS
101	25	sich	PRF	PRF
101	26	das	ART	ART
101	27	schlechte	ADJA	ADJA
101	28	Wasser	NN	NN
101	29	mit	APPR	APPR
101	30	dem	ART	ART
101	31	Gold	NN	NN
101	32	also	ADV	ADV
101	33	vermische	VVFIN	VVFIN
101	34	/	$(	$(
101	35	dass	KOUS	KOUS
101	36	es	PPER	PPER
101	37	seine	PPOSAT	PPOSAT
101	38	Natur	NN	NN
101	39	an	APPR	APPR
101	40	sich	PRF	PRF
101	41	nehme	VVFIN	VVFIN
101	42	/	$(	$(
101	43	sintemal	KOUS	ADV
101	44	das	ART	ART
101	45	Gold	NN	NN
101	46	also	ADV	ADV
101	47	hart	ADJD	ADJD
101	48	und	KON	KON
101	49	tüchte	NN	ADJD
101	50	ist	VAFIN	VAFIN
101	51	/	$(	$(
101	52	dass	KOUS	KOUS
101	53	es	PPER	PPER
101	54	einem	ART	ART
101	55	kalten	ADJA	ADJA
101	56	schlechten	ADJA	ADJA
101	57	Wasser	NN	NN
101	58	von	APPR	APPR
101	59	seiner	PPOSAT	PPOSAT
101	60	Substanz	NN	NN
101	61	nichts	PIS	PIS
101	62	zukommen	VVINF	VVINF
101	63	lässt	VVFIN	VVFIN
101	64	.	$.	$.
102	1	Dahero	FM	PAV
102	2	Reinerus	FM	NE
102	3	Solenander	FM	NE
102	4	lib.	FM	NE
102	5	2.	FM	ADJA
102	6	c.	FM	NN
102	7	2.	FM	ADJA
102	8	de	FM	NE
102	9	font	FM	NE
102	10	.	$.	$.
102	11	temper.	FM	NE
102	12	p.	FM	APPR
102	13	148.	FM	ADJA
102	14	sagt	FM	VVFIN
102	15	:	$.	$.
102	16	Quæ	FM	NE
102	17	perfectissimè	FM	NE
102	18	mista	FM	NE
102	19	sunt	FM	VVFIN
102	20	,	$,	$,
102	21	benè	FM	NE
102	22	compacta	FM	NE
102	23	insigniter	FM	NE
102	24	dura	FM	NE
102	25	,	$,	$,
102	26	nihil	FM	NE
102	27	ea	FM	ADJA
102	28	humectatione	FM	NN
102	29	(	$(	$(
102	30	nisi	FM	NE
102	31	id	FM	NE
102	32	,	$,	$,
102	33	quo	FM	NE
102	34	humectentur	FM	NN
102	35	,	$,	$,
102	36	insigniter	FM	NN
102	37	acre	FM	NE
102	38	fuerit	FM	NE
102	39	)	$(	$(
102	40	dimittunt	FM	NE
102	41	,	$,	$,
102	42	ut	FM	ADJA
102	43	videre	FM	ADJA
102	44	licet	FM	VVFIN
102	45	in	FM	APPR
102	46	vitro	FM	NE
102	47	,	$,	$,
102	48	auro	FM	NE
102	49	,	$,	$,
102	50	argento	FM	NE
102	51	,	$,	$,
102	52	marmore	FM	NE
102	53	,	$,	$,
102	54	maximè	FM	NE
102	55	Carrariensi	FM	NE
102	56	,	$,	$,
102	57	vel	FM	VVFIN
102	58	alio	FM	NE
102	59	quovis	FM	NE
102	60	durissimo	FM	NE
102	61	.	$.	$.
103	1	Nam	FM	NE
103	2	licet	FM	NE
103	3	aqua	FM	NE
103	4	ex	FM	FM
103	5	his	FM	PPOSAT
103	6	concrescat	FM	NN
103	7	,	$,	$,
103	8	nihil	FM	ADJD
103	9	ex	FM	FM
103	10	his	FM	PPOSAT
103	11	sibi	FM	NE
103	12	assumit	FM	NE
103	13	,	$,	$,
103	14	quod	FM	NE
103	15	observatione	FM	NN
103	16	sit	FM	VVFIN
103	17	dignum	FM	NN
103	18	.	$.	$.
104	1	At	FM	FM
104	2	si	FM	NE
104	3	in	FM	APPR
104	4	aliis	FM	NE
104	5	condensetur	FM	NN
104	6	,	$,	$,
104	7	terreo	FM	NE
104	8	corpore	FM	NE
104	9	,	$,	$,
104	10	succo	FM	NE
104	11	concreto	FM	NE
104	12	,	$,	$,
104	13	saxo	FM	NE
104	14	aliquo	FM	NE
104	15	vel	FM	VVFIN
104	16	metallo	FM	NE
104	17	molli	FM	NE
104	18	impuróve	FM	NE
104	19	,	$,	$,
104	20	sanè	FM	ADJA
104	21	permultum	FM	NN
104	22	ejus	FM	NE
104	23	qualitatis	FM	NE
104	24	&	$(	KON
104	25	naturæ	FM	ADJA
104	26	imbibit	FM	NN
104	27	.	$.	$.
105	1	ja	PTKANT	ADV
105	2	ob	KOUS	KOUS
105	3	gleich	ADV	ADJD
105	4	der	ART	ART
105	5	Brunnen	NN	NN
105	6	das	ART	ART
105	7	Gold	NN	NN
105	8	oder	KON	KON
105	9	Silber	NN	NN
105	10	leibhaftig	ADJD	ADJD
105	11	in	APPR	APPR
105	12	sich	PRF	PRF
105	13	hätte	VAFIN	VAFIN
105	14	/	$(	$(
105	15	so	ADV	ADV
105	16	könnte	VMFIN	VMFIN
105	17	er	PPER	PPER
105	18	doch	ADV	ADV
105	19	die	ART	ART
105	20	Kräfte	NN	NN
105	21	nicht	PTKNEG	PTKNEG
105	22	von	APPR	APPR
105	23	ihnen	PPER	PPER
105	24	haben	VAFIN	VAFIN
105	25	/	$(	$(
105	26	sintemal	KOUS	ADV
105	27	die	ART	ART
105	28	Chymici	NE	NN
105	29	selber	ADV	ADV
105	30	bekennen	VVFIN	VVINF
105	31	/	$(	$(
105	32	dass	KOUS	KOUS
105	33	das	ART	ART
105	34	Gold	NN	NN
105	35	/	$(	$(
105	36	wenn	KOUS	KOUS
105	37	man	PIS	PIS
105	38	es	PPER	PPER
105	39	schon	ADV	ADV
105	40	in	APPR	APPR
105	41	Leib	NN	NN
105	42	nimmt	VVFIN	VVFIN
105	43	/	$(	$(
105	44	doch	ADV	ADV
105	45	nicht	PTKNEG	PTKNEG
105	46	von	APPR	APPR
105	47	unserer	PPOSAT	PPOSAT
105	48	natürlichen	ADJA	ADJA
105	49	Wärme	NN	NN
105	50	bezwungen	VVPP	VVPP
105	51	und	KON	KON
105	52	verdaut	VVFIN	VVPP
105	53	werden	VAINF	VAINF
105	54	könne	VMFIN	VMFIN
105	55	.	$.	$.
106	1	Aurum	FM	NN
106	2	,	$,	$,
106	3	inquiunt	FM	NN
106	4	,	$,	$,
106	5	init	FM	ADJA
106	6	;	$.	NN
106	7	aurum	FM	NN
106	8	exit	FM	NN
106	9	,	$,	$,
106	10	si	FM	NE
106	11	sit	FM	VVFIN
106	12	minerale	FM	ADJA
106	13	&	$(	KON
106	14	nisi	FM	NE
106	15	vegetabile	FM	ADJA
106	16	fiat	FM	NE
106	17	,	$,	$,
106	18	quod	FM	NE
106	19	sit	FM	VVFIN
106	20	per	FM	APPR
106	21	solutionem	FM	ADJA
106	22	ejus	FM	NN
106	23	Spagyricam	FM	NN
106	24	.	$.	$.
107	1	das	ART	ART
107	2	Gold	NN	NN
107	3	/	$(	$(
107	4	sagen	VVINF	VVFIN
107	5	sie	PPER	PPER
107	6	/	$(	$(
107	7	geht	VVFIN	VVFIN
107	8	in	APPR	APPR
107	9	den	ART	ART
107	10	Leib	NN	NN
107	11	/	$(	$(
107	12	und	KON	KON
107	13	geht	VVFIN	VVFIN
107	14	unversehrt	ADJD	ADJD
107	15	wieder	ADV	ADV
107	16	heraus	PTKVZ	PTKVZ
107	17	/	$(	$(
107	18	alldieweil	KOUS	KOUS
107	19	es	PPER	PPER
107	20	noch	ADV	ADV
107	21	mineralisch	ADJD	ADJD
107	22	/	$(	$(
107	23	und	KON	KON
107	24	durch	APPR	APPR
107	25	die	ART	ART
107	26	spagirische	ADJA	ADJA
107	27	Kunst	NN	NN
107	28	noch	ADV	ADV
107	29	nicht	PTKNEG	PTKNEG
107	30	gleichsam	ADJD	ADJD
107	31	lebendig	ADJD	ADJD
107	32	gemacht	VVPP	VVPP
107	33	worden	VAPP	VAPP
107	34	ist	VAFIN	VAFIN
107	35	.	$.	$.
108	1	belangend	NN	ADJD
108	2	aber	ADV	ADV
108	3	die	ART	ART
108	4	Gründe	NN	NN
108	5	/	$(	$(
108	6	so	ADV	ADV
108	7	oben	ADV	ADV
108	8	zur	APPRART	APPRART
108	9	Beweisung	NN	NN
108	10	angezogen	VVPP	VVPP
108	11	worden	VAPP	VAPP
108	12	/	$(	$(
108	13	dass	KOUS	KOUS
108	14	dieser	PDAT	PDAT
108	15	Brunnen	NN	NN
108	16	seine	PPOSAT	PPOSAT
108	17	Mineram	NN	NN
108	18	vom	APPRART	APPRART
108	19	Gold	NN	NN
108	20	/	$(	$(
108	21	oder	KON	KON
108	22	Silber	NN	NN
108	23	habe	VAFIN	VAFIN
108	24	/	$(	$(
108	25	so	ADV	ADV
108	26	ist	VAFIN	VAFIN
108	27	auf	APPR	APPR
108	28	dieselbige	PDAT	ADJA
108	29	kürzlich	ADV	ADJD
108	30	meine	PPOSAT	PPOSAT
108	31	Antwort	NN	NN
108	32	?	$.	$.
109	1	1.	NE	CARD
110	1	dass	KOUS	KOUS
110	2	es	PPER	PPER
110	3	nicht	PTKNEG	PTKNEG
110	4	folge	VVFIN	VVFIN
110	5	/	$(	$(
110	6	weil	KOUS	KOUS
110	7	dieser	PDAT	PDAT
110	8	Brunnen	NN	NN
110	9	die	ART	ART
110	10	Lähme	NN	NN
110	11	heilt	VVFIN	VVFIN
110	12	/	$(	$(
110	13	es	PPER	PPER
110	14	derowegen	ADV	VVFIN
110	15	von	APPR	APPR
110	16	Gold	NN	NN
110	17	sei	VAFIN	VAFIN
110	18	/	$(	$(
110	19	sintemal	KOUS	ADV
110	20	solches	PIAT	PIS
110	21	nicht	PTKNEG	PTKNEG
110	22	weniger	ADV	ADV
110	23	den	ART	ART
110	24	Bituminibus	NE	NN
110	25	wie	KOKOM	KOKOM
110	26	unten	ADV	ADV
110	27	wird	VAFIN	VAFIN
110	28	gemeldet	VVPP	VVPP
110	29	werden	VAINF	VAINF
110	30	/	$(	$(
110	31	zuzuschreiben	VVIZU	VVIZU
110	32	,	$,	$,
110	33	2.	CARD	CARD
111	1	dass	KOUS	KOUS
111	2	aber	ADV	ADV
111	3	der	ART	ART
111	4	Brunnen	NN	NN
111	5	keinen	PIAT	PIAT
111	6	sonderlichen	ADJA	ADJA
111	7	Geschmack	NN	NN
111	8	/	$(	$(
111	9	geschieht	VVFIN	VVFIN
111	10	nicht	PTKNEG	PTKNEG
111	11	wegen	APPR	APPR
111	12	des	ART	ART
111	13	Goldes	NN	NN
111	14	/	$(	$(
111	15	oder	KON	KON
111	16	Silbers	NN	NN
111	17	/	$(	$(
111	18	sondern	KON	KON
111	19	von	APPR	APPR
111	20	wegen	APPR	APPR
111	21	der	ART	ART
111	22	Menge	NN	NN
111	23	des	ART	ART
111	24	Wassers	NN	NN
111	25	wird	VAFIN	VAFIN
111	26	der	ART	ART
111	27	Geschmack	NN	NN
111	28	des	ART	ART
111	29	Bituminis	NN	NN
111	30	obtundirt	NE	ADJD
111	31	und	KON	KON
111	32	gedämpft	VVPP	VVPP
111	33	/	$(	$(
111	34	welches	PRELS	PWS
111	35	weil	KOUS	KOUS
111	36	es	PPER	PPER
111	37	auch	ADV	ADV
111	38	in	APPR	APPR
111	39	Nitro	NE	NE
111	40	,	$,	$,
111	41	und	KON	KON
111	42	Atramento	NE	NN
111	43	geschieht	VVFIN	VVFIN
111	44	/	$(	$(
111	45	wie	PWAV	KOKOM
111	46	Solenander	NE	NN
111	47	bezeigt	VVPP	VVFIN
111	48	lib.	NN	NE
111	49	2.	ADJA	ADJA
111	50	de	NE	NE
111	51	Temp.	NN	NE
111	52	font.	NN	NE
111	53	cap.	NN	NE
111	54	4.	ADJA	ADJA
111	55	p.	NN	APPR
111	56	166.	ADJA	ADJA
111	57	ist	VAFIN	VAFIN
111	58	kein	PIAT	PIAT
111	59	Wunder	NN	NN
111	60	/	$(	$(
111	61	dass	KOUS	KOUS
111	62	sich	PRF	PRF
111	63	solches	PIAT	PIS
111	64	auch	ADV	ADV
111	65	mit	APPR	APPR
111	66	dem	ART	ART
111	67	Bitumine	NE	NN
111	68	zuträgt	VVFIN	VVFIN
111	69	/	$(	$(
111	70	sondern	KON	KON
111	71	ist	VAFIN	VAFIN
111	72	dass	KOUS	KOUS
111	73	dieser	PDAT	PDAT
111	74	Brunnen	NN	NN
111	75	gleich	ADV	ADJD
111	76	ein	ART	ART
111	77	wenig	PIS	PIAT
111	78	süßlichen	ADJA	ADJA
111	79	und	KON	KON
111	80	pfülenschenden	NE	ADJA
111	81	Geschmack	NN	NN
111	82	hat	VAFIN	VAFIN
111	83	/	$(	$(
111	84	gar	ADV	ADV
111	85	genug	ADV	ADV
111	86	.	$.	$.
112	1	3.	NE	ADJA
112	2	lasse	VVIMP	VVFIN
112	3	ich	PPER	PPER
112	4	in	APPR	APPR
112	5	seinem	PPOSAT	PPOSAT
112	6	Wert	ADJD	NN
112	7	und	KON	KON
112	8	Unwert	NN	NN
112	9	beruhen	VVFIN	VVINF
112	10	/	$(	$(
112	11	dass	KOUS	KOUS
112	12	dieser	PDAT	PDAT
112	13	Brunnen	NN	NN
112	14	Gold	NN	NN
112	15	mit	APPR	APPR
112	16	sich	PRF	PRF
112	17	bringe	VVFIN	VVFIN
112	18	/	$(	$(
112	19	es	PPER	PPER
112	20	folgt	VVFIN	VVFIN
112	21	aber	ADV	ADV
112	22	nicht	PTKNEG	PTKNEG
112	23	daraus	PAV	PAV
112	24	/	$(	$(
112	25	dass	KOUS	KOUS
112	26	die	ART	ART
112	27	Minera	NN	NN
112	28	von	APPR	APPR
112	29	Gold	NN	NN
112	30	sei	VAFIN	VAFIN
112	31	/	$(	$(
112	32	wie	KOKOM	KOKOM
112	33	aus	APPR	APPR
112	34	unsern	PPOSAT	PPOSAT
112	35	/	$(	$(
112	36	wider	APPR	APPR
112	37	diese	PDAT	PDAT
112	38	Meinung	NN	NN
112	39	/	$(	$(
112	40	obangezogenem	ADJA	ADJA
112	41	dritten	ADJA	ADJA
112	42	Argument	NN	NN
112	43	weitläufiger	NN	ADJD
112	44	zu	PTKZU	PTKZU
112	45	sehen	VVINF	VVINF
112	46	.	$.	$.
113	1	4.	NE	CARD
114	1	die	ART	ART
114	2	rötlichen	ADJA	ADJA
114	3	Steinlein	NN	NN
114	4	aber	ADV	ADV
114	5	/	$(	$(
114	6	so	ADV	ADV
114	7	wider	APPR	APPR
114	8	die	ART	ART
114	9	schwere	ADJA	ADJA
114	10	Not	NN	NN
114	11	dienen	VVINF	VVINF
114	12	/	$(	$(
114	13	sind	VAFIN	VAFIN
114	14	nicht	PTKNEG	PTKNEG
114	15	vom	APPRART	APPRART
114	16	Gold	NN	NN
114	17	/	$(	$(
114	18	sondern	KON	KON
114	19	vielmehr	ADV	ADV
114	20	Stücklein	NN	NN
114	21	eines	ART	ART
114	22	Bituminis	NN	NN
114	23	,	$,	$,
114	24	irgend	ADV	ADV
114	25	der	ART	ART
114	26	Ambra	NN	NN
114	27	,	$,	$,
114	28	welche	PWAT	PRELS
114	29	/	$(	$(
114	30	wie	KOKOM	KOKOM
114	31	jetzo	ADV	ADV
114	32	wird	VAFIN	VAFIN
114	33	gemeldet	VVPP	VVPP
114	34	werden	VAINF	VAINF
114	35	/	$(	$(
114	36	solche	PIAT	PIAT
114	37	Farbe	NN	NN
114	38	auch	ADV	ADV
114	39	in	APPR	APPR
114	40	sich	PRF	PRF
114	41	hat	VAFIN	VAFIN
114	42	/	$(	$(
114	43	oder	KON	KON
114	44	des	ART	ART
114	45	Agtsteins	NN	NN
114	46	/	$(	$(
114	47	welcher	PWAT	PWS
114	48	auch	ADV	ADV
114	49	eine	ART	ART
114	50	Art	NN	NN
114	51	des	ART	ART
114	52	Erdpechs	NN	NN
114	53	ist	VAFIN	VAFIN
114	54	/	$(	$(
114	55	und	KON	KON
114	56	hat	VAFIN	VAFIN
114	57	man	PIS	PIS
114	58	in	APPR	APPR
114	59	diesem	PDAT	PDAT
114	60	Brunnen	NN	NN
114	61	etlichen	ADJA	PIAT
114	62	Riss	NN	NN
114	63	gefunden	VVFIN	VVPP
114	64	/	$(	$(
114	65	der	ART	ART
114	66	sich	PRF	PRF
114	67	schneiden	VVFIN	VVINF
114	68	lässt	VVFIN	VVFIN
114	69	/	$(	$(
114	70	und	KON	KON
114	71	dem	ART	ART
114	72	weißen	ADJA	ADJA
114	73	Bern-	NE	TRUNC
114	74	oder	KON	KON
114	75	Agtstein	NN	NN
114	76	gar	ADV	ADV
114	77	ähnlich	ADJD	ADJD
114	78	ist	VAFIN	VAFIN
114	79	.	$.	$.
115	1	5.	NE	CARD
116	1	das	ART	ART
116	2	letzte	ADJA	ADJA
116	3	Argument	NN	NN
116	4	/	$(	$(
116	5	hat	VAFIN	VAFIN
116	6	zwar	ADV	ADV
116	7	ein	ART	ART
116	8	feines	ADJD	ADJA
116	9	Ansehen	NN	NN
116	10	/	$(	$(
116	11	aber	ADV	KON
116	12	wann	PWAV	PWAV
116	13	man	PIS	PIS
116	14	es	PPER	PPER
116	15	recht	ADJD	ADJD
116	16	anschaut	VVFIN	VVFIN
116	17	/	$(	$(
116	18	ist	VAFIN	VAFIN
116	19	es	PPER	PPER
116	20	zu	PTKZU	PTKA
116	21	schwach	ADJD	ADJD
116	22	/	$(	$(
116	23	dieweil	KOUS	ADV
116	24	nicht	PTKNEG	PTKNEG
116	25	flugs	ADV	ADV
116	26	folgt	VVFIN	VVFIN
116	27	:	$.	$.
116	28	das	ART	ART
116	29	Sedimentum	NE	NN
116	30	ist	VAFIN	VAFIN
116	31	rötlich	ADJD	ADJD
116	32	mit	APPR	APPR
116	33	weißen	ADJA	ADJA
116	34	Pünktlein	NN	NN
116	35	vermischt	VVFIN	VVPP
116	36	.	$.	$.
117	1	darum	PAV	PAV
117	2	ist	VAFIN	VAFIN
117	3	es	PPER	PPER
117	4	Gold	NN	NN
117	5	und	KON	KON
117	6	Silber	NN	NN
117	7	:	$.	$.
118	1	dann	ADV	ADV
118	2	nicht	PTKNEG	PTKNEG
118	3	alles	PIS	PIS
118	4	was	PWS	PRELS
118	5	da	ADV	ADV
118	6	gleißt	VVFIN	VVFIN
118	7	Gold	NN	NN
118	8	ist	VAFIN	VAFIN
118	9	.	$.	$.
119	1	sondern	KON	KON
119	2	viel	ADV	ADV
119	3	mehr	ADV	ADV
119	4	wollte	VMFIN	VMFIN
119	5	ich	PPER	PPER
119	6	argumentieren	VVFIN	VVINF
119	7	/	$(	$(
119	8	das	ART	ART
119	9	Sedimentum	NE	NN
119	10	brennt	VVFIN	VVFIN
119	11	/	$(	$(
119	12	ist	VAFIN	VAFIN
119	13	rötlich	ADJD	ADJD
119	14	et cetera	ADV	FM
120	1	ergo	NE	ADV
120	2	so	ADV	ADV
120	3	ist	VAFIN	VAFIN
120	4	es	PPER	PPER
120	5	eine	ART	ART
120	6	Art	NN	NN
120	7	einer	ART	ART
120	8	Ambra	NN	NN
120	9	,	$,	$,
120	10	die	ART	PRELS
120	11	da	ADV	ADV
120	12	rot	ADJD	ADJD
120	13	ist	VAFIN	VAFIN
120	14	/	$(	$(
120	15	gleich	ADV	ADJD
120	16	wie	KOKOM	KOKOM
120	17	die	ART	PDS
120	18	gewesen	VAPP	VAPP
120	19	/	$(	$(
120	20	welche	PWAT	PRELS
120	21	von	APPR	APPR
120	22	Kaiser	NN	NE
120	23	Caroli	NE	NE
120	24	5.	NE	ADJA
120	25	Tochter	NN	NN
120	26	/	$(	$(
120	27	des	ART	ART
120	28	Kaisers	NN	NN
120	29	Maximiliani	NE	NE
120	30	Gemahl	NN	NN
120	31	/	$(	$(
120	32	dem	ART	ART
120	33	vornehmen	VVINF	ADJA
120	34	Medico	NE	NE
120	35	Cratoni	NE	NE
120	36	ist	VAFIN	VAFIN
120	37	verehrt	VVFIN	VVPP
120	38	worden	VAPP	VAPP
120	39	/	$(	$(
120	40	welche	PWAT	PRELS
120	41	er	PPER	PPER
120	42	schreibt	VVFIN	VVFIN
120	43	dass	KOUS	KOUS
120	44	sie	PPER	PPER
120	45	gebrannt	VVPP	VVPP
120	46	/	$(	$(
120	47	schweflige	ADJA	ADJA
120	48	/	$(	$(
120	49	das	ART	PDS
120	50	ist	VAFIN	VAFIN
120	51	rötliche	ADJA	ADJA
120	52	/	$(	$(
120	53	oder	KON	KON
120	54	gelbliche	ADJA	ADJA
120	55	Pünktlein	NN	NN
120	56	gehabt	VAPP	VAPP
120	57	/	$(	$(
120	58	und	KON	KON
120	59	die	ART	ART
120	60	man	PIS	PIS
120	61	sonst	ADV	ADV
120	62	nicht	PTKNEG	PTKNEG
120	63	zu	PTKZU	PTKZU
120	64	kaufen	NN	VVINF
